"Time (CET/CEST)","BZN|BE > BZN|GB [MW]","BZN|GB > BZN|BE [MW]"
"21.10.2021 14:45 - 21.10.2021 15:00","1024","0"
"21.10.2021 15:00 - 21.10.2021 15:15","1023","0"
"21.10.2021 15:15 - 21.10.2021 15:30","1024","0"
"21.10.2021 15:30 - 21.10.2021 15:45","1024","0"
"21.10.2021 15:45 - 21.10.2021 16:00","1024","0"
"21.10.2021 16:00 - 21.10.2021 16:15","1022","0"
"21.10.2021 16:15 - 21.10.2021 16:30","1023","0"
"21.10.2021 16:30 - 21.10.2021 16:45","1023","0"
"21.10.2021 16:45 - 21.10.2021 17:00","1023","0"
"21.10.2021 17:00 - 21.10.2021 17:15","1043","0"
"21.10.2021 17:15 - 21.10.2021 17:30","1043","0"
"21.10.2021 17:30 - 21.10.2021 17:45","1043","0"
"21.10.2021 17:45 - 21.10.2021 18:00","1043","0"
"21.10.2021 18:00 - 21.10.2021 18:15","1043","0"
"21.10.2021 18:15 - 21.10.2021 18:30","1043","0"
"21.10.2021 18:30 - 21.10.2021 18:45","1043","0"
"21.10.2021 18:45 - 21.10.2021 19:00","1043","0"
"21.10.2021 19:00 - 21.10.2021 19:15","1045","0"
"21.10.2021 19:15 - 21.10.2021 19:30","1045","0"
"21.10.2021 19:30 - 21.10.2021 19:45","1045","0"
"21.10.2021 19:45 - 21.10.2021 20:00","1044","0"
"21.10.2021 20:00 - 21.10.2021 20:15","997","0"
"21.10.2021 20:15 - 21.10.2021 20:30","997","0"
"21.10.2021 20:30 - 21.10.2021 20:45","997","0"
"21.10.2021 20:45 - 21.10.2021 21:00","997","0"
"21.10.2021 21:00 - 21.10.2021 21:15","957","0"
"21.10.2021 21:15 - 21.10.2021 21:30","957","0"
"21.10.2021 21:30 - 21.10.2021 21:45","957","0"
"21.10.2021 21:45 - 21.10.2021 22:00","957","0"
"21.10.2021 22:00 - 21.10.2021 22:15","906","0"
"21.10.2021 22:15 - 21.10.2021 22:30","906","0"
"21.10.2021 22:30 - 21.10.2021 22:45","906","0"
"21.10.2021 22:45 - 21.10.2021 23:00","899","0"
"21.10.2021 23:00 - 21.10.2021 23:15","634","0"
"21.10.2021 23:15 - 21.10.2021 23:30","628","0"
"21.10.2021 23:30 - 21.10.2021 23:45","627","0"
"21.10.2021 23:45 - 22.10.2021 00:00","633","0"
"22.10.2021 00:00 - 22.10.2021 00:15","877","0"
"22.10.2021 00:15 - 22.10.2021 00:30","882","0"
"22.10.2021 00:30 - 22.10.2021 00:45","882","0"
"22.10.2021 00:45 - 22.10.2021 01:00","868","0"
"22.10.2021 01:00 - 22.10.2021 01:15","492","0"
"22.10.2021 01:15 - 22.10.2021 01:30","479","0"
"22.10.2021 01:30 - 22.10.2021 01:45","479","0"
"22.10.2021 01:45 - 22.10.2021 02:00","482","0"
"22.10.2021 02:00 - 22.10.2021 02:15","646","0"
"22.10.2021 02:15 - 22.10.2021 02:30","648","0"
"22.10.2021 02:30 - 22.10.2021 02:45","648","0"
"22.10.2021 02:45 - 22.10.2021 03:00","631","0"
"22.10.2021 03:00 - 22.10.2021 03:15","211","0"
"22.10.2021 03:15 - 22.10.2021 03:30","195","0"
"22.10.2021 03:30 - 22.10.2021 03:45","195","0"
"22.10.2021 03:45 - 22.10.2021 04:00","158","0"
"22.10.2021 04:00 - 22.10.2021 04:15","0","439"
"22.10.2021 04:15 - 22.10.2021 04:30","0","474"
"22.10.2021 04:30 - 22.10.2021 04:45","0","475"
"22.10.2021 04:45 - 22.10.2021 05:00","0","475"
"22.10.2021 05:00 - 22.10.2021 05:15","0","512"
"22.10.2021 05:15 - 22.10.2021 05:30","0","512"
"22.10.2021 05:30 - 22.10.2021 05:45","0","512"
"22.10.2021 05:45 - 22.10.2021 06:00","0","494"
"22.10.2021 06:00 - 22.10.2021 06:15","0","61"
"22.10.2021 06:15 - 22.10.2021 06:30","0","44"
"22.10.2021 06:30 - 22.10.2021 06:45","0","44"
"22.10.2021 06:45 - 22.10.2021 07:00","33","0"
"22.10.2021 07:00 - 22.10.2021 07:15","846","0"
"22.10.2021 07:15 - 22.10.2021 07:30","922","0"
"22.10.2021 07:30 - 22.10.2021 07:45","922","0"
"22.10.2021 07:45 - 22.10.2021 08:00","913","0"
"22.10.2021 08:00 - 22.10.2021 08:15","598","0"
"22.10.2021 08:15 - 22.10.2021 08:30","590","0"
"22.10.2021 08:30 - 22.10.2021 08:45","590","0"
"22.10.2021 08:45 - 22.10.2021 09:00","605","0"
"22.10.2021 09:00 - 22.10.2021 09:15","1009","0"
"22.10.2021 09:15 - 22.10.2021 09:30","1023","0"
"22.10.2021 09:30 - 22.10.2021 09:45","1023","0"
"22.10.2021 09:45 - 22.10.2021 10:00","1023","0"
"22.10.2021 10:00 - 22.10.2021 10:15","1023","0"
"22.10.2021 10:15 - 22.10.2021 10:30","1023","0"
"22.10.2021 10:30 - 22.10.2021 10:45","1024","0"
"22.10.2021 10:45 - 22.10.2021 11:00","1023","0"
"22.10.2021 11:00 - 22.10.2021 11:15","1023","0"
"22.10.2021 11:15 - 22.10.2021 11:30","1023","0"
"22.10.2021 11:30 - 22.10.2021 11:45","1024","0"
"22.10.2021 11:45 - 22.10.2021 12:00","1023","0"
"22.10.2021 12:00 - 22.10.2021 12:15","1023","0"
"22.10.2021 12:15 - 22.10.2021 12:30","1024","0"
"22.10.2021 12:30 - 22.10.2021 12:45","1023","0"
"22.10.2021 12:45 - 22.10.2021 13:00","1023","0"
"22.10.2021 13:00 - 22.10.2021 13:15","1024","0"
"22.10.2021 13:15 - 22.10.2021 13:30","1024","0"
"22.10.2021 13:30 - 22.10.2021 13:45","1023","0"
"22.10.2021 13:45 - 22.10.2021 14:00","1024","0"
"22.10.2021 14:00 - 22.10.2021 14:15","1023","0"
"22.10.2021 14:15 - 22.10.2021 14:30","1024","0"
"22.10.2021 14:30 - 22.10.2021 14:45","1024","0"
"22.10.2021 14:45 - 22.10.2021 15:00","1023","0"
"22.10.2021 15:00 - 22.10.2021 15:15","1024","0"
"22.10.2021 15:15 - 22.10.2021 15:30","1023","0"
"22.10.2021 15:30 - 22.10.2021 15:45","1024","0"
"22.10.2021 15:45 - 22.10.2021 16:00","1023","0"
"22.10.2021 16:00 - 22.10.2021 16:15","1024","0"
"22.10.2021 16:15 - 22.10.2021 16:30","1023","0"
"22.10.2021 16:30 - 22.10.2021 16:45","1024","0"
"22.10.2021 16:45 - 22.10.2021 17:00","1023","0"
"22.10.2021 17:00 - 22.10.2021 17:15","1044","0"
"22.10.2021 17:15 - 22.10.2021 17:30","1044","0"
"22.10.2021 17:30 - 22.10.2021 17:45","1044","0"
"22.10.2021 17:45 - 22.10.2021 18:00","1044","0"
"22.10.2021 18:00 - 22.10.2021 18:15","1044","0"
"22.10.2021 18:15 - 22.10.2021 18:30","1044","0"
"22.10.2021 18:30 - 22.10.2021 18:45","1044","0"
"22.10.2021 18:45 - 22.10.2021 19:00","1044","0"
"22.10.2021 19:00 - 22.10.2021 19:15","1044","0"
"22.10.2021 19:15 - 22.10.2021 19:30","1044","0"
"22.10.2021 19:30 - 22.10.2021 19:45","1044","0"
"22.10.2021 19:45 - 22.10.2021 20:00","1042","0"
"22.10.2021 20:00 - 22.10.2021 20:15","901","0"
"22.10.2021 20:15 - 22.10.2021 20:30","899","0"
"22.10.2021 20:30 - 22.10.2021 20:45","899","0"
"22.10.2021 20:45 - 22.10.2021 21:00","901","0"
"22.10.2021 21:00 - 22.10.2021 21:15","1043","0"
"22.10.2021 21:15 - 22.10.2021 21:30","1044","0"
"22.10.2021 21:30 - 22.10.2021 21:45","1044","0"
"22.10.2021 21:45 - 22.10.2021 22:00","1035","0"
"22.10.2021 22:00 - 22.10.2021 22:15","717","0"
"22.10.2021 22:15 - 22.10.2021 22:30","708","0"
"22.10.2021 22:30 - 22.10.2021 22:45","708","0"
"22.10.2021 22:45 - 22.10.2021 23:00","708","0"
"22.10.2021 23:00 - 22.10.2021 23:15","715","0"
"22.10.2021 23:15 - 22.10.2021 23:30","715","0"
"22.10.2021 23:30 - 22.10.2021 23:45","715","0"
"22.10.2021 23:45 - 23.10.2021 00:00","647","0"
"23.10.2021 00:00 - 23.10.2021 00:15","0","123"
"23.10.2021 00:15 - 23.10.2021 00:30","0","189"
"23.10.2021 00:30 - 23.10.2021 00:45","0","189"
"23.10.2021 00:45 - 23.10.2021 01:00","0","108"
"23.10.2021 01:00 - 23.10.2021 01:15","723","0"
"23.10.2021 01:15 - 23.10.2021 01:30","803","0"
"23.10.2021 01:30 - 23.10.2021 01:45","803","0"
"23.10.2021 01:45 - 23.10.2021 02:00","806","0"
"23.10.2021 02:00 - 23.10.2021 02:15","994","0"
"23.10.2021 02:15 - 23.10.2021 02:30","997","0"
"23.10.2021 02:30 - 23.10.2021 02:45","997","0"
"23.10.2021 02:45 - 23.10.2021 03:00","997","0"
"23.10.2021 03:00 - 23.10.2021 03:15","995","0"
"23.10.2021 03:15 - 23.10.2021 03:30","995","0"
"23.10.2021 03:30 - 23.10.2021 03:45","995","0"
"23.10.2021 03:45 - 23.10.2021 04:00","989","0"
"23.10.2021 04:00 - 23.10.2021 04:15","732","0"
"23.10.2021 04:15 - 23.10.2021 04:30","726","0"
"23.10.2021 04:30 - 23.10.2021 04:45","726","0"
"23.10.2021 04:45 - 23.10.2021 05:00","724","0"
"23.10.2021 05:00 - 23.10.2021 05:15","574","0"
"23.10.2021 05:15 - 23.10.2021 05:30","572","0"
"23.10.2021 05:30 - 23.10.2021 05:45","572","0"
"23.10.2021 05:45 - 23.10.2021 06:00","572","0"
"23.10.2021 06:00 - 23.10.2021 06:15","587","0"
"23.10.2021 06:15 - 23.10.2021 06:30","587","0"
"23.10.2021 06:30 - 23.10.2021 06:45","587","0"
"23.10.2021 06:45 - 23.10.2021 07:00","575","0"
"23.10.2021 07:00 - 23.10.2021 07:15","222","0"
"23.10.2021 07:15 - 23.10.2021 07:30","211","0"
"23.10.2021 07:30 - 23.10.2021 07:45","211","0"
"23.10.2021 07:45 - 23.10.2021 08:00","218","0"
"23.10.2021 08:00 - 23.10.2021 08:15","500","0"
"23.10.2021 08:15 - 23.10.2021 08:30","507","0"
"23.10.2021 08:30 - 23.10.2021 08:45","507","0"
"23.10.2021 08:45 - 23.10.2021 09:00","507","0"
"23.10.2021 09:00 - 23.10.2021 09:15","450","0"
"23.10.2021 09:15 - 23.10.2021 09:30","450","0"
"23.10.2021 09:30 - 23.10.2021 09:45","450","0"
"23.10.2021 09:45 - 23.10.2021 10:00","474","0"
"23.10.2021 10:00 - 23.10.2021 10:15","974","0"
"23.10.2021 10:15 - 23.10.2021 10:30","998","0"
"23.10.2021 10:30 - 23.10.2021 10:45","998","0"
"23.10.2021 10:45 - 23.10.2021 11:00","998","0"
"23.10.2021 11:00 - 23.10.2021 11:15","910","0"
"23.10.2021 11:15 - 23.10.2021 11:30","910","0"
"23.10.2021 11:30 - 23.10.2021 11:45","910","0"
"23.10.2021 11:45 - 23.10.2021 12:00","910","0"
"23.10.2021 12:00 - 23.10.2021 12:15","968","0"
"23.10.2021 12:15 - 23.10.2021 12:30","968","0"
"23.10.2021 12:30 - 23.10.2021 12:45","969","0"
"23.10.2021 12:45 - 23.10.2021 13:00","969","0"
"23.10.2021 13:00 - 23.10.2021 13:15","1022","0"
"23.10.2021 13:15 - 23.10.2021 13:30","1023","0"
"23.10.2021 13:30 - 23.10.2021 13:45","1023","0"
"23.10.2021 13:45 - 23.10.2021 14:00","1023","0"
"23.10.2021 14:00 - 23.10.2021 14:15","998","0"
"23.10.2021 14:15 - 23.10.2021 14:30","998","0"
"23.10.2021 14:30 - 23.10.2021 14:45","998","0"
"23.10.2021 14:45 - 23.10.2021 15:00","997","0"
"23.10.2021 15:00 - 23.10.2021 15:15","958","0"
"23.10.2021 15:15 - 23.10.2021 15:30","958","0"
"23.10.2021 15:30 - 23.10.2021 15:45","958","0"
"23.10.2021 15:45 - 23.10.2021 16:00","955","0"
"23.10.2021 16:00 - 23.10.2021 16:15","753","0"
"23.10.2021 16:15 - 23.10.2021 16:30","750","0"
"23.10.2021 16:30 - 23.10.2021 16:45","750","0"
"23.10.2021 16:45 - 23.10.2021 17:00","744","0"
"23.10.2021 17:00 - 23.10.2021 17:15","498","0"
"23.10.2021 17:15 - 23.10.2021 17:30","493","0"
"23.10.2021 17:30 - 23.10.2021 17:45","493","0"
"23.10.2021 17:45 - 23.10.2021 18:00","495","0"
"23.10.2021 18:00 - 23.10.2021 18:15","674","0"
"23.10.2021 18:15 - 23.10.2021 18:30","677","0"
"23.10.2021 18:30 - 23.10.2021 18:45","677","0"
"23.10.2021 18:45 - 23.10.2021 19:00","679","0"
"23.10.2021 19:00 - 23.10.2021 19:15","812","0"
"23.10.2021 19:15 - 23.10.2021 19:30","814","0"
"23.10.2021 19:30 - 23.10.2021 19:45","814","0"
"23.10.2021 19:45 - 23.10.2021 20:00","808","0"
"23.10.2021 20:00 - 23.10.2021 20:15","550","0"
"23.10.2021 20:15 - 23.10.2021 20:30","545","0"
"23.10.2021 20:30 - 23.10.2021 20:45","545","0"
"23.10.2021 20:45 - 23.10.2021 21:00","541","0"
"23.10.2021 21:00 - 23.10.2021 21:15","325","0"
"23.10.2021 21:15 - 23.10.2021 21:30","322","0"
"23.10.2021 21:30 - 23.10.2021 21:45","322","0"
"23.10.2021 21:45 - 23.10.2021 22:00","324","0"
"23.10.2021 22:00 - 23.10.2021 22:15","484","0"
"23.10.2021 22:15 - 23.10.2021 22:30","487","0"
"23.10.2021 22:30 - 23.10.2021 22:45","487","0"
"23.10.2021 22:45 - 23.10.2021 23:00","482","0"
"23.10.2021 23:00 - 23.10.2021 23:15","263","0"
"23.10.2021 23:15 - 23.10.2021 23:30","259","0"
"23.10.2021 23:30 - 23.10.2021 23:45","259","0"
"23.10.2021 23:45 - 24.10.2021 00:00","258","0"
"24.10.2021 00:00 - 24.10.2021 00:15","187","0"
"24.10.2021 00:15 - 24.10.2021 00:30","187","0"
"24.10.2021 00:30 - 24.10.2021 00:45","187","0"
"24.10.2021 00:45 - 24.10.2021 01:00","127","0"
"24.10.2021 01:00 - 24.10.2021 01:15","0","599"
"24.10.2021 01:15 - 24.10.2021 01:30","0","655"
"24.10.2021 01:30 - 24.10.2021 01:45","0","655"
"24.10.2021 01:45 - 24.10.2021 02:00","0","653"
"24.10.2021 02:00 - 24.10.2021 02:15","0","515"
"24.10.2021 02:15 - 24.10.2021 02:30","0","514"
"24.10.2021 02:30 - 24.10.2021 02:45","0","514"
"24.10.2021 02:45 - 24.10.2021 03:00","0","512"
"24.10.2021 03:00 - 24.10.2021 03:15","0","368"
"24.10.2021 03:15 - 24.10.2021 03:30","0","366"
"24.10.2021 03:30 - 24.10.2021 03:45","0","366"
"24.10.2021 03:45 - 24.10.2021 04:00","0","374"
"24.10.2021 04:00 - 24.10.2021 04:15","0","661"
"24.10.2021 04:15 - 24.10.2021 04:30","0","667"
"24.10.2021 04:30 - 24.10.2021 04:45","0","667"
"24.10.2021 04:45 - 24.10.2021 05:00","0","667"
"24.10.2021 05:00 - 24.10.2021 05:15","0","663"
"24.10.2021 05:15 - 24.10.2021 05:30","0","663"
"24.10.2021 05:30 - 24.10.2021 05:45","0","663"
"24.10.2021 05:45 - 24.10.2021 06:00","0","663"
"24.10.2021 06:00 - 24.10.2021 06:15","0","658"
"24.10.2021 06:15 - 24.10.2021 06:30","0","658"
"24.10.2021 06:30 - 24.10.2021 06:45","0","658"
"24.10.2021 06:45 - 24.10.2021 07:00","0","658"
"24.10.2021 07:00 - 24.10.2021 07:15","0","663"
"24.10.2021 07:15 - 24.10.2021 07:30","0","663"
"24.10.2021 07:30 - 24.10.2021 07:45","0","663"
"24.10.2021 07:45 - 24.10.2021 08:00","0","653"
"24.10.2021 08:00 - 24.10.2021 08:15","0","324"
"24.10.2021 08:15 - 24.10.2021 08:30","0","316"
"24.10.2021 08:30 - 24.10.2021 08:45","0","316"
"24.10.2021 08:45 - 24.10.2021 09:00","0","207"
"24.10.2021 09:00 - 24.10.2021 09:15","727","0"
"24.10.2021 09:15 - 24.10.2021 09:30","835","0"
"24.10.2021 09:30 - 24.10.2021 09:45","835","0"
"24.10.2021 09:45 - 24.10.2021 10:00","838","0"
"24.10.2021 10:00 - 24.10.2021 10:15","1021","0"
"24.10.2021 10:15 - 24.10.2021 10:30","1023","0"
"24.10.2021 10:30 - 24.10.2021 10:45","1023","0"
"24.10.2021 10:45 - 24.10.2021 11:00","1023","0"
"24.10.2021 11:00 - 24.10.2021 11:15","1023","0"
"24.10.2021 11:15 - 24.10.2021 11:30","1024","0"
"24.10.2021 11:30 - 24.10.2021 11:45","1024","0"
"24.10.2021 11:45 - 24.10.2021 12:00","1023","0"
"24.10.2021 12:00 - 24.10.2021 12:15","1024","0"
"24.10.2021 12:15 - 24.10.2021 12:30","1024","0"
"24.10.2021 12:30 - 24.10.2021 12:45","1024","0"
"24.10.2021 12:45 - 24.10.2021 13:00","1023","0"
"24.10.2021 13:00 - 24.10.2021 13:15","1024","0"
"24.10.2021 13:15 - 24.10.2021 13:30","1024","0"
"24.10.2021 13:30 - 24.10.2021 13:45","1024","0"
"24.10.2021 13:45 - 24.10.2021 14:00","1024","0"
"24.10.2021 14:00 - 24.10.2021 14:15","1023","0"
"24.10.2021 14:15 - 24.10.2021 14:30","1023","0"
"24.10.2021 14:30 - 24.10.2021 14:45","1024","0"
"24.10.2021 14:45 - 24.10.2021 15:00","1024","0"
"24.10.2021 15:00 - 24.10.2021 15:15","1023","0"
"24.10.2021 15:15 - 24.10.2021 15:30","1024","0"
"24.10.2021 15:30 - 24.10.2021 15:45","1024","0"
"24.10.2021 15:45 - 24.10.2021 16:00","1024","0"
"24.10.2021 16:00 - 24.10.2021 16:15","1024","0"
"24.10.2021 16:15 - 24.10.2021 16:30","1023","0"
"24.10.2021 16:30 - 24.10.2021 16:45","1024","0"
"24.10.2021 16:45 - 24.10.2021 17:00","1024","0"
"24.10.2021 17:00 - 24.10.2021 17:15","1044","0"
"24.10.2021 17:15 - 24.10.2021 17:30","1044","0"
"24.10.2021 17:30 - 24.10.2021 17:45","1045","0"
"24.10.2021 17:45 - 24.10.2021 18:00","1044","0"
"24.10.2021 18:00 - 24.10.2021 18:15","1044","0"
"24.10.2021 18:15 - 24.10.2021 18:30","1044","0"
"24.10.2021 18:30 - 24.10.2021 18:45","1044","0"
"24.10.2021 18:45 - 24.10.2021 19:00","1044","0"
"24.10.2021 19:00 - 24.10.2021 19:15","1025","0"
"24.10.2021 19:15 - 24.10.2021 19:30","1025","0"
"24.10.2021 19:30 - 24.10.2021 19:45","1025","0"
"24.10.2021 19:45 - 24.10.2021 20:00","1025","0"
"24.10.2021 20:00 - 24.10.2021 20:15","1044","0"
"24.10.2021 20:15 - 24.10.2021 20:30","1045","0"
"24.10.2021 20:30 - 24.10.2021 20:45","1044","0"
"24.10.2021 20:45 - 24.10.2021 21:00","1044","0"
"24.10.2021 21:00 - 24.10.2021 21:15","1044","0"
"24.10.2021 21:15 - 24.10.2021 21:30","1044","0"
"24.10.2021 21:30 - 24.10.2021 21:45","1044","0"
"24.10.2021 21:45 - 24.10.2021 22:00","1044","0"
"24.10.2021 22:00 - 24.10.2021 22:15","992","0"
"24.10.2021 22:15 - 24.10.2021 22:30","993","0"
"24.10.2021 22:30 - 24.10.2021 22:45","992","0"
"24.10.2021 22:45 - 24.10.2021 23:00","991","0"
"24.10.2021 23:00 - 24.10.2021 23:15","871","0"
"24.10.2021 23:15 - 24.10.2021 23:30","870","0"
"24.10.2021 23:30 - 24.10.2021 23:45","870","0"
"24.10.2021 23:45 - 25.10.2021 00:00","870","0"
"25.10.2021 00:00 - 25.10.2021 00:15","869","0"
"25.10.2021 00:15 - 25.10.2021 00:30","869","0"
"25.10.2021 00:30 - 25.10.2021 00:45","869","0"
"25.10.2021 00:45 - 25.10.2021 01:00","859","0"
"25.10.2021 01:00 - 25.10.2021 01:15","526","0"
"25.10.2021 01:15 - 25.10.2021 01:30","516","0"
"25.10.2021 01:30 - 25.10.2021 01:45","516","0"
"25.10.2021 01:45 - 25.10.2021 02:00","533","0"
"25.10.2021 02:00 - 25.10.2021 02:15","956","0"
"25.10.2021 02:15 - 25.10.2021 02:30","973","0"
"25.10.2021 02:30 - 25.10.2021 02:45","973","0"
"25.10.2021 02:45 - 25.10.2021 03:00","966","0"
"25.10.2021 03:00 - 25.10.2021 03:15","706","0"
"25.10.2021 03:15 - 25.10.2021 03:30","700","0"
"25.10.2021 03:30 - 25.10.2021 03:45","700","0"
"25.10.2021 03:45 - 25.10.2021 04:00","691","0"
"25.10.2021 04:00 - 25.10.2021 04:15","379","0"
"25.10.2021 04:15 - 25.10.2021 04:30","370","0"
"25.10.2021 04:30 - 25.10.2021 04:45","370","0"
"25.10.2021 04:45 - 25.10.2021 05:00","374","0"
"25.10.2021 05:00 - 25.10.2021 05:15","587","0"
"25.10.2021 05:15 - 25.10.2021 05:30","591","0"
"25.10.2021 05:30 - 25.10.2021 05:45","591","0"
"25.10.2021 05:45 - 25.10.2021 06:00","538","0"
"25.10.2021 06:00 - 25.10.2021 06:15","0","159"
"25.10.2021 06:15 - 25.10.2021 06:30","0","210"
"25.10.2021 06:30 - 25.10.2021 06:45","0","210"
"25.10.2021 06:45 - 25.10.2021 07:00","0","214"
"25.10.2021 07:00 - 25.10.2021 07:15","0","425"
"25.10.2021 07:15 - 25.10.2021 07:30","0","428"
"25.10.2021 07:30 - 25.10.2021 07:45","0","428"
"25.10.2021 07:45 - 25.10.2021 08:00","0","431"
"25.10.2021 08:00 - 25.10.2021 08:15","0","615"
"25.10.2021 08:15 - 25.10.2021 08:30","0","617"
"25.10.2021 08:30 - 25.10.2021 08:45","0","617"
"25.10.2021 08:45 - 25.10.2021 09:00","0","571"
"25.10.2021 09:00 - 25.10.2021 09:15","78","0"
"25.10.2021 09:15 - 25.10.2021 09:30","123","0"
"25.10.2021 09:30 - 25.10.2021 09:45","123","0"
"25.10.2021 09:45 - 25.10.2021 10:00","133","0"
"25.10.2021 10:00 - 25.10.2021 10:15","471","0"
"25.10.2021 10:15 - 25.10.2021 10:30","481","0"
"25.10.2021 10:30 - 25.10.2021 10:45","482","0"
"25.10.2021 10:45 - 25.10.2021 11:00","481","0"
"25.10.2021 11:00 - 25.10.2021 11:15","419","0"
"25.10.2021 11:15 - 25.10.2021 11:30","418","0"
"25.10.2021 11:30 - 25.10.2021 11:45","418","0"
"25.10.2021 11:45 - 25.10.2021 12:00","421","0"
"25.10.2021 12:00 - 25.10.2021 12:15","625","0"
"25.10.2021 12:15 - 25.10.2021 12:30","628","0"
"25.10.2021 12:30 - 25.10.2021 12:45","628","0"
"25.10.2021 12:45 - 25.10.2021 13:00","619","0"
"25.10.2021 13:00 - 25.10.2021 13:15","292","0"
"25.10.2021 13:15 - 25.10.2021 13:30","282","0"
"25.10.2021 13:30 - 25.10.2021 13:45","282","0"
"25.10.2021 13:45 - 25.10.2021 14:00","284","0"
"25.10.2021 14:00 - 25.10.2021 14:15","438","0"
"25.10.2021 14:15 - 25.10.2021 14:30","440","0"
"25.10.2021 14:30 - 25.10.2021 14:45","440","0"
"25.10.2021 14:45 - 25.10.2021 15:00","434","0"
"25.10.2021 15:00 - 25.10.2021 15:15","196","0"
"25.10.2021 15:15 - 25.10.2021 15:30","191","0"
"25.10.2021 15:30 - 25.10.2021 15:45","191","0"
"25.10.2021 15:45 - 25.10.2021 16:00","190","0"
"25.10.2021 16:00 - 25.10.2021 16:15","111","0"
"25.10.2021 16:15 - 25.10.2021 16:30","111","0"
"25.10.2021 16:30 - 25.10.2021 16:45","111","0"
"25.10.2021 16:45 - 25.10.2021 17:00","111","0"
"25.10.2021 17:00 - 25.10.2021 17:15","69","0"
"25.10.2021 17:15 - 25.10.2021 17:30","69","0"
"25.10.2021 17:30 - 25.10.2021 17:45","69","0"
"25.10.2021 17:45 - 25.10.2021 18:00","93","0"
"25.10.2021 18:00 - 25.10.2021 18:15","596","0"
"25.10.2021 18:15 - 25.10.2021 18:30","620","0"
"25.10.2021 18:30 - 25.10.2021 18:45","620","0"
"25.10.2021 18:45 - 25.10.2021 19:00","635","0"
"25.10.2021 19:00 - 25.10.2021 19:15","1030","0"
"25.10.2021 19:15 - 25.10.2021 19:30","1044","0"
"25.10.2021 19:30 - 25.10.2021 19:45","1044","0"
"25.10.2021 19:45 - 25.10.2021 20:00","1044","0"
"25.10.2021 20:00 - 25.10.2021 20:15","1044","0"
"25.10.2021 20:15 - 25.10.2021 20:30","1044","0"
"25.10.2021 20:30 - 25.10.2021 20:45","1044","0"
"25.10.2021 20:45 - 25.10.2021 21:00","1011","0"
"25.10.2021 21:00 - 25.10.2021 21:15","437","0"
"25.10.2021 21:15 - 25.10.2021 21:30","406","0"
"25.10.2021 21:30 - 25.10.2021 21:45","406","0"
"25.10.2021 21:45 - 25.10.2021 22:00","421","0"
"25.10.2021 22:00 - 25.10.2021 22:15","824","0"
"25.10.2021 22:15 - 25.10.2021 22:30","838","0"
"25.10.2021 22:30 - 25.10.2021 22:45","838","0"
"25.10.2021 22:45 - 25.10.2021 23:00","808","0"
"25.10.2021 23:00 - 25.10.2021 23:15","265","0"
"25.10.2021 23:15 - 25.10.2021 23:30","236","0"
"25.10.2021 23:30 - 25.10.2021 23:45","236","0"
"25.10.2021 23:45 - 26.10.2021 00:00","266","0"
"26.10.2021 00:00 - 26.10.2021 00:15","810","0"
"26.10.2021 00:15 - 26.10.2021 00:30","839","0"
"26.10.2021 00:30 - 26.10.2021 00:45","839","0"
"26.10.2021 00:45 - 26.10.2021 01:00","839","0"
"26.10.2021 01:00 - 26.10.2021 01:15","747","0"
"26.10.2021 01:15 - 26.10.2021 01:30","747","0"
"26.10.2021 01:30 - 26.10.2021 01:45","747","0"
"26.10.2021 01:45 - 26.10.2021 02:00","741","0"
"26.10.2021 02:00 - 26.10.2021 02:15","484","0"
"26.10.2021 02:15 - 26.10.2021 02:30","478","0"
"26.10.2021 02:30 - 26.10.2021 02:45","478","0"
"26.10.2021 02:45 - 26.10.2021 03:00","485","0"
"26.10.2021 03:00 - 26.10.2021 03:15","764","0"
"26.10.2021 03:15 - 26.10.2021 03:30","770","0"
"26.10.2021 03:30 - 26.10.2021 03:45","770","0"
"26.10.2021 03:45 - 26.10.2021 04:00","752","0"
"26.10.2021 04:00 - 26.10.2021 04:15","321","0"
"26.10.2021 04:15 - 26.10.2021 04:30","304","0"
"26.10.2021 04:30 - 26.10.2021 04:45","304","0"
"26.10.2021 04:45 - 26.10.2021 05:00","305","0"
"26.10.2021 05:00 - 26.10.2021 05:15","450","0"
"26.10.2021 05:15 - 26.10.2021 05:30","452","0"
"26.10.2021 05:30 - 26.10.2021 05:45","452","0"
"26.10.2021 05:45 - 26.10.2021 06:00","443","0"
"26.10.2021 06:00 - 26.10.2021 06:15","130","0"
"26.10.2021 06:15 - 26.10.2021 06:30","121","0"
"26.10.2021 06:30 - 26.10.2021 06:45","121","0"
"26.10.2021 06:45 - 26.10.2021 07:00","114","0"
"26.10.2021 07:00 - 26.10.2021 07:15","0","161"
"26.10.2021 07:15 - 26.10.2021 07:30","0","167"
"26.10.2021 07:30 - 26.10.2021 07:45","0","167"
"26.10.2021 07:45 - 26.10.2021 08:00","0","157"
"26.10.2021 08:00 - 26.10.2021 08:15","173","0"
"26.10.2021 08:15 - 26.10.2021 08:30","183","0"
"26.10.2021 08:30 - 26.10.2021 08:45","183","0"
"26.10.2021 08:45 - 26.10.2021 09:00","234","0"
"26.10.2021 09:00 - 26.10.2021 09:15","922","0"
"26.10.2021 09:15 - 26.10.2021 09:30","973","0"
"26.10.2021 09:30 - 26.10.2021 09:45","972","0"
