Time (CET/CEST),BZN|IE(SEM) > BZN|GB [MW],BZN|GB > BZN|IE(SEM) [MW]
30.03.2022 22:00 - 30.03.2022 23:00,N/A,N/A
30.03.2022 23:00 - 31.03.2022 00:00,N/A,N/A
31.03.2022 00:00 - 31.03.2022 01:00,N/A,N/A
31.03.2022 01:00 - 31.03.2022 02:00,294,3
31.03.2022 02:00 - 31.03.2022 03:00,302,3
31.03.2022 03:00 - 31.03.2022 04:00,281,3
31.03.2022 04:00 - 31.03.2022 05:00,N/A,N/A
31.03.2022 05:00 - 31.03.2022 06:00,N/A,N/A
31.03.2022 06:00 - 31.03.2022 07:00,N/A,N/A
31.03.2022 07:00 - 31.03.2022 08:00,207,3
31.03.2022 08:00 - 31.03.2022 09:00,302,3
31.03.2022 09:00 - 31.03.2022 10:00,211,3
31.03.2022 10:00 - 31.03.2022 11:00,N/A,N/A
31.03.2022 11:00 - 31.03.2022 12:00,N/A,N/A
31.03.2022 12:00 - 31.03.2022 13:00,N/A,N/A
31.03.2022 13:00 - 31.03.2022 14:00,0,149
31.03.2022 14:00 - 31.03.2022 15:00,11,45
31.03.2022 15:00 - 31.03.2022 16:00,76,3
31.03.2022 16:00 - 31.03.2022 17:00,N/A,N/A
31.03.2022 17:00 - 31.03.2022 18:00,N/A,N/A
31.03.2022 18:00 - 31.03.2022 19:00,N/A,N/A
31.03.2022 19:00 - 31.03.2022 20:00,251,3
31.03.2022 20:00 - 31.03.2022 21:00,251,3
31.03.2022 21:00 - 31.03.2022 22:00,161,3
31.03.2022 22:00 - 31.03.2022 23:00,138,3
31.03.2022 23:00 - 01.04.2022 00:00,115,3
01.04.2022 00:00 - 01.04.2022 01:00,0,136
01.04.2022 01:00 - 01.04.2022 02:00,0,63
01.04.2022 02:00 - 01.04.2022 03:00,26,42
01.04.2022 03:00 - 01.04.2022 04:00,0,81
01.04.2022 04:00 - 01.04.2022 05:00,0,143
01.04.2022 05:00 - 01.04.2022 06:00,0,143
01.04.2022 06:00 - 01.04.2022 07:00,0,24
01.04.2022 07:00 - 01.04.2022 08:00,0,86
01.04.2022 08:00 - 01.04.2022 09:00,0,29
01.04.2022 09:00 - 01.04.2022 10:00,0,100
01.04.2022 10:00 - 01.04.2022 11:00,0,291
01.04.2022 11:00 - 01.04.2022 12:00,0,284
01.04.2022 12:00 - 01.04.2022 13:00,0,364
01.04.2022 13:00 - 01.04.2022 14:00,0,376
01.04.2022 14:00 - 01.04.2022 15:00,N/A,N/A
01.04.2022 15:00 - 01.04.2022 16:00,0,287
01.04.2022 16:00 - 01.04.2022 17:00,0,194
01.04.2022 17:00 - 01.04.2022 18:00,0,135
01.04.2022 18:00 - 01.04.2022 19:00,0,70
01.04.2022 19:00 - 01.04.2022 20:00,161,3
01.04.2022 20:00 - 01.04.2022 21:00,200,3
01.04.2022 21:00 - 01.04.2022 22:00,94,3
01.04.2022 22:00 - 01.04.2022 23:00,70,3
01.04.2022 23:00 - 02.04.2022 00:00,177,3
02.04.2022 00:00 - 02.04.2022 01:00,109,3
02.04.2022 01:00 - 02.04.2022 02:00,0,163
02.04.2022 02:00 - 02.04.2022 03:00,26,22
02.04.2022 03:00 - 02.04.2022 04:00,0,43
02.04.2022 04:00 - 02.04.2022 05:00,40,3
02.04.2022 05:00 - 02.04.2022 06:00,123,3
02.04.2022 06:00 - 02.04.2022 07:00,195,3
02.04.2022 07:00 - 02.04.2022 08:00,290,3
02.04.2022 08:00 - 02.04.2022 09:00,140,3
02.04.2022 09:00 - 02.04.2022 10:00,0,88
02.04.2022 10:00 - 02.04.2022 11:00,0,286
02.04.2022 11:00 - 02.04.2022 12:00,0,454
02.04.2022 12:00 - 02.04.2022 13:00,0,455
02.04.2022 13:00 - 02.04.2022 14:00,0,447
02.04.2022 14:00 - 02.04.2022 15:00,0,378
02.04.2022 15:00 - 02.04.2022 16:00,0,345
02.04.2022 16:00 - 02.04.2022 17:00,0,352
02.04.2022 17:00 - 02.04.2022 18:00,0,308
02.04.2022 18:00 - 02.04.2022 19:00,0,205
02.04.2022 19:00 - 02.04.2022 20:00,0,114
02.04.2022 20:00 - 02.04.2022 21:00,0,176
02.04.2022 21:00 - 02.04.2022 22:00,0,333
02.04.2022 22:00 - 02.04.2022 23:00,0,455
02.04.2022 23:00 - 03.04.2022 00:00,0,447
03.04.2022 00:00 - 03.04.2022 01:00,0,276
03.04.2022 01:00 - 03.04.2022 02:00,0,57
03.04.2022 02:00 - 03.04.2022 03:00,45,11
03.04.2022 03:00 - 03.04.2022 04:00,93,3
03.04.2022 04:00 - 03.04.2022 05:00,37,13
03.04.2022 05:00 - 03.04.2022 06:00,51,3
03.04.2022 06:00 - 03.04.2022 07:00,51,3
03.04.2022 07:00 - 03.04.2022 08:00,104,3
03.04.2022 08:00 - 03.04.2022 09:00,0,76
03.04.2022 09:00 - 03.04.2022 10:00,0,295
03.04.2022 10:00 - 03.04.2022 11:00,0,451
03.04.2022 11:00 - 03.04.2022 12:00,0,455
03.04.2022 12:00 - 03.04.2022 13:00,0,455
03.04.2022 13:00 - 03.04.2022 14:00,0,455
03.04.2022 14:00 - 03.04.2022 15:00,0,456
03.04.2022 15:00 - 03.04.2022 16:00,0,408
03.04.2022 16:00 - 03.04.2022 17:00,0,141
03.04.2022 17:00 - 03.04.2022 18:00,170,3
03.04.2022 18:00 - 03.04.2022 19:00,392,3
03.04.2022 19:00 - 03.04.2022 20:00,402,3
03.04.2022 20:00 - 03.04.2022 21:00,285,3
03.04.2022 21:00 - 03.04.2022 22:00,220,3
03.04.2022 22:00 - 03.04.2022 23:00,172,3
03.04.2022 23:00 - 04.04.2022 00:00,42,30
04.04.2022 00:00 - 04.04.2022 01:00,53,6
04.04.2022 01:00 - 04.04.2022 02:00,94,3
04.04.2022 02:00 - 04.04.2022 03:00,96,3
04.04.2022 03:00 - 04.04.2022 04:00,66,3
04.04.2022 04:00 - 04.04.2022 05:00,120,3
04.04.2022 05:00 - 04.04.2022 06:00,176,3
04.04.2022 06:00 - 04.04.2022 07:00,235,3
04.04.2022 07:00 - 04.04.2022 08:00,235,3
04.04.2022 08:00 - 04.04.2022 09:00,146,3
04.04.2022 09:00 - 04.04.2022 10:00,0,95
04.04.2022 10:00 - 04.04.2022 11:00,0,122
04.04.2022 11:00 - 04.04.2022 12:00,N/A,N/A
04.04.2022 12:00 - 04.04.2022 13:00,0,94
04.04.2022 13:00 - 04.04.2022 14:00,46,3
04.04.2022 14:00 - 04.04.2022 15:00,32,3
04.04.2022 15:00 - 04.04.2022 16:00,42,3
04.04.2022 16:00 - 04.04.2022 17:00,N/A,N/A
04.04.2022 17:00 - 04.04.2022 18:00,205,3
04.04.2022 18:00 - 04.04.2022 19:00,N/A,N/A
04.04.2022 19:00 - 04.04.2022 20:00,333,3
04.04.2022 20:00 - 04.04.2022 21:00,374,3
04.04.2022 21:00 - 04.04.2022 22:00,154,3
04.04.2022 22:00 - 04.04.2022 23:00,0,79
04.04.2022 23:00 - 05.04.2022 00:00,N/A,N/A
05.04.2022 00:00 - 05.04.2022 01:00,55,37
05.04.2022 01:00 - 05.04.2022 02:00,329,3
05.04.2022 02:00 - 05.04.2022 03:00,402,3
05.04.2022 03:00 - 05.04.2022 04:00,402,3
05.04.2022 04:00 - 05.04.2022 05:00,N/A,N/A
05.04.2022 05:00 - 05.04.2022 06:00,N/A,N/A
05.04.2022 06:00 - 05.04.2022 07:00,402,3
05.04.2022 07:00 - 05.04.2022 08:00,391,3
05.04.2022 08:00 - 05.04.2022 09:00,250,3
05.04.2022 09:00 - 05.04.2022 10:00,104,3
05.04.2022 10:00 - 05.04.2022 11:00,38,3
05.04.2022 11:00 - 05.04.2022 12:00,98,3
05.04.2022 12:00 - 05.04.2022 13:00,236,3
05.04.2022 13:00 - 05.04.2022 14:00,206,3
05.04.2022 14:00 - 05.04.2022 15:00,299,3
05.04.2022 15:00 - 05.04.2022 16:00,251,3
05.04.2022 16:00 - 05.04.2022 17:00,N/A,N/A
05.04.2022 17:00 - 05.04.2022 18:00,N/A,N/A
05.04.2022 18:00 - 05.04.2022 19:00,358,3
05.04.2022 19:00 - 05.04.2022 20:00,344,3
05.04.2022 20:00 - 05.04.2022 21:00,344,3
05.04.2022 21:00 - 05.04.2022 22:00,301,3
05.04.2022 22:00 - 05.04.2022 23:00,N/A,N/A
05.04.2022 23:00 - 06.04.2022 00:00,175,3
06.04.2022 00:00 - 06.04.2022 01:00,195,3
06.04.2022 01:00 - 06.04.2022 02:00,396,3
06.04.2022 02:00 - 06.04.2022 03:00,402,3
06.04.2022 03:00 - 06.04.2022 04:00,402,3
06.04.2022 04:00 - 06.04.2022 05:00,N/A,N/A
06.04.2022 05:00 - 06.04.2022 06:00,N/A,N/A
06.04.2022 06:00 - 06.04.2022 07:00,N/A,N/A
06.04.2022 07:00 - 06.04.2022 08:00,N/A,N/A
06.04.2022 08:00 - 06.04.2022 09:00,N/A,N/A
06.04.2022 09:00 - 06.04.2022 10:00,N/A,N/A
06.04.2022 10:00 - 06.04.2022 11:00,N/A,N/A
06.04.2022 11:00 - 06.04.2022 12:00,N/A,N/A
06.04.2022 12:00 - 06.04.2022 13:00,N/A,N/A
06.04.2022 13:00 - 06.04.2022 14:00,N/A,N/A
06.04.2022 14:00 - 06.04.2022 15:00,N/A,N/A
06.04.2022 15:00 - 06.04.2022 16:00,N/A,N/A
06.04.2022 16:00 - 06.04.2022 17:00,N/A,N/A
06.04.2022 17:00 - 06.04.2022 18:00,N/A,N/A
06.04.2022 18:00 - 06.04.2022 19:00,N/A,N/A
06.04.2022 19:00 - 06.04.2022 20:00,N/A,N/A
06.04.2022 20:00 - 06.04.2022 21:00,N/A,N/A
06.04.2022 21:00 - 06.04.2022 22:00,N/A,N/A
06.04.2022 22:00 - 06.04.2022 23:00,N/A,N/A
06.04.2022 23:00 - 07.04.2022 00:00,N/A,N/A
07.04.2022 00:00 - 07.04.2022 01:00,N/A,N/A
07.04.2022 01:00 - 07.04.2022 02:00,N/A,N/A
07.04.2022 02:00 - 07.04.2022 03:00,N/A,N/A
07.04.2022 03:00 - 07.04.2022 04:00,N/A,N/A
07.04.2022 04:00 - 07.04.2022 05:00,N/A,N/A
07.04.2022 05:00 - 07.04.2022 06:00,N/A,N/A
07.04.2022 06:00 - 07.04.2022 07:00,N/A,N/A
07.04.2022 07:00 - 07.04.2022 08:00,N/A,N/A
07.04.2022 08:00 - 07.04.2022 09:00,N/A,N/A
07.04.2022 09:00 - 07.04.2022 10:00,N/A,N/A
07.04.2022 10:00 - 07.04.2022 11:00,N/A,N/A
07.04.2022 11:00 - 07.04.2022 12:00,N/A,N/A
07.04.2022 12:00 - 07.04.2022 13:00,N/A,N/A
07.04.2022 13:00 - 07.04.2022 14:00,N/A,N/A
07.04.2022 14:00 - 07.04.2022 15:00,N/A,N/A
07.04.2022 15:00 - 07.04.2022 16:00,N/A,N/A
07.04.2022 16:00 - 07.04.2022 17:00,N/A,N/A
07.04.2022 17:00 - 07.04.2022 18:00,N/A,N/A
07.04.2022 18:00 - 07.04.2022 19:00,N/A,N/A
07.04.2022 19:00 - 07.04.2022 20:00,N/A,N/A
07.04.2022 20:00 - 07.04.2022 21:00,N/A,N/A
07.04.2022 21:00 - 07.04.2022 22:00,N/A,N/A
07.04.2022 22:00 - 07.04.2022 23:00,N/A,N/A
07.04.2022 23:00 - 08.04.2022 00:00,N/A,N/A
08.04.2022 00:00 - 08.04.2022 01:00,N/A,N/A
08.04.2022 01:00 - 08.04.2022 02:00,N/A,N/A
08.04.2022 02:00 - 08.04.2022 03:00,N/A,N/A
08.04.2022 03:00 - 08.04.2022 04:00,N/A,N/A
08.04.2022 04:00 - 08.04.2022 05:00,N/A,N/A
08.04.2022 05:00 - 08.04.2022 06:00,N/A,N/A
08.04.2022 06:00 - 08.04.2022 07:00,N/A,N/A
08.04.2022 07:00 - 08.04.2022 08:00,N/A,N/A
08.04.2022 08:00 - 08.04.2022 09:00,N/A,N/A
08.04.2022 09:00 - 08.04.2022 10:00,N/A,N/A
08.04.2022 10:00 - 08.04.2022 11:00,N/A,N/A
08.04.2022 11:00 - 08.04.2022 12:00,N/A,N/A
08.04.2022 12:00 - 08.04.2022 13:00,N/A,N/A
08.04.2022 13:00 - 08.04.2022 14:00,N/A,N/A
08.04.2022 14:00 - 08.04.2022 15:00,N/A,N/A
08.04.2022 15:00 - 08.04.2022 16:00,N/A,N/A
08.04.2022 16:00 - 08.04.2022 17:00,N/A,N/A
08.04.2022 17:00 - 08.04.2022 18:00,N/A,N/A
08.04.2022 18:00 - 08.04.2022 19:00,N/A,N/A
08.04.2022 19:00 - 08.04.2022 20:00,N/A,N/A
08.04.2022 20:00 - 08.04.2022 21:00,N/A,N/A
08.04.2022 21:00 - 08.04.2022 22:00,N/A,N/A
08.04.2022 22:00 - 08.04.2022 23:00,N/A,N/A
08.04.2022 23:00 - 09.04.2022 00:00,N/A,N/A
09.04.2022 00:00 - 09.04.2022 01:00,N/A,N/A
09.04.2022 01:00 - 09.04.2022 02:00,N/A,N/A
09.04.2022 02:00 - 09.04.2022 03:00,N/A,N/A
09.04.2022 03:00 - 09.04.2022 04:00,N/A,N/A
09.04.2022 04:00 - 09.04.2022 05:00,N/A,N/A
09.04.2022 05:00 - 09.04.2022 06:00,N/A,N/A
09.04.2022 06:00 - 09.04.2022 07:00,N/A,N/A
09.04.2022 07:00 - 09.04.2022 08:00,N/A,N/A
09.04.2022 08:00 - 09.04.2022 09:00,N/A,N/A
09.04.2022 09:00 - 09.04.2022 10:00,N/A,N/A
09.04.2022 10:00 - 09.04.2022 11:00,N/A,N/A
09.04.2022 11:00 - 09.04.2022 12:00,N/A,N/A
09.04.2022 12:00 - 09.04.2022 13:00,N/A,N/A
09.04.2022 13:00 - 09.04.2022 14:00,N/A,N/A
09.04.2022 14:00 - 09.04.2022 15:00,N/A,N/A
09.04.2022 15:00 - 09.04.2022 16:00,N/A,N/A
09.04.2022 16:00 - 09.04.2022 17:00,N/A,N/A
09.04.2022 17:00 - 09.04.2022 18:00,N/A,N/A
09.04.2022 18:00 - 09.04.2022 19:00,N/A,N/A
09.04.2022 19:00 - 09.04.2022 20:00,N/A,N/A
09.04.2022 20:00 - 09.04.2022 21:00,N/A,N/A
09.04.2022 21:00 - 09.04.2022 22:00,N/A,N/A
09.04.2022 22:00 - 09.04.2022 23:00,N/A,N/A
09.04.2022 23:00 - 10.04.2022 00:00,N/A,N/A
10.04.2022 00:00 - 10.04.2022 01:00,N/A,N/A
10.04.2022 01:00 - 10.04.2022 02:00,N/A,N/A
10.04.2022 02:00 - 10.04.2022 03:00,N/A,N/A
10.04.2022 03:00 - 10.04.2022 04:00,N/A,N/A
10.04.2022 04:00 - 10.04.2022 05:00,N/A,N/A
10.04.2022 05:00 - 10.04.2022 06:00,N/A,N/A
10.04.2022 06:00 - 10.04.2022 07:00,N/A,N/A
10.04.2022 07:00 - 10.04.2022 08:00,N/A,N/A
10.04.2022 08:00 - 10.04.2022 09:00,N/A,N/A
10.04.2022 09:00 - 10.04.2022 10:00,N/A,N/A
10.04.2022 10:00 - 10.04.2022 11:00,N/A,N/A
10.04.2022 11:00 - 10.04.2022 12:00,N/A,N/A
10.04.2022 12:00 - 10.04.2022 13:00,N/A,N/A
10.04.2022 13:00 - 10.04.2022 14:00,N/A,N/A
10.04.2022 14:00 - 10.04.2022 15:00,N/A,N/A
10.04.2022 15:00 - 10.04.2022 16:00,N/A,N/A
10.04.2022 16:00 - 10.04.2022 17:00,N/A,N/A
10.04.2022 17:00 - 10.04.2022 18:00,N/A,N/A
10.04.2022 18:00 - 10.04.2022 19:00,N/A,N/A
10.04.2022 19:00 - 10.04.2022 20:00,N/A,N/A
10.04.2022 20:00 - 10.04.2022 21:00,N/A,N/A
10.04.2022 21:00 - 10.04.2022 22:00,N/A,N/A
10.04.2022 22:00 - 10.04.2022 23:00,N/A,N/A
10.04.2022 23:00 - 11.04.2022 00:00,N/A,N/A
11.04.2022 00:00 - 11.04.2022 01:00,N/A,N/A
11.04.2022 01:00 - 11.04.2022 02:00,N/A,N/A
11.04.2022 02:00 - 11.04.2022 03:00,N/A,N/A
11.04.2022 03:00 - 11.04.2022 04:00,N/A,N/A
11.04.2022 04:00 - 11.04.2022 05:00,N/A,N/A
11.04.2022 05:00 - 11.04.2022 06:00,N/A,N/A
11.04.2022 06:00 - 11.04.2022 07:00,N/A,N/A
11.04.2022 07:00 - 11.04.2022 08:00,N/A,N/A
11.04.2022 08:00 - 11.04.2022 09:00,N/A,N/A
11.04.2022 09:00 - 11.04.2022 10:00,N/A,N/A
11.04.2022 10:00 - 11.04.2022 11:00,N/A,N/A
11.04.2022 11:00 - 11.04.2022 12:00,N/A,N/A
11.04.2022 12:00 - 11.04.2022 13:00,N/A,N/A
11.04.2022 13:00 - 11.04.2022 14:00,N/A,N/A
11.04.2022 14:00 - 11.04.2022 15:00,N/A,N/A
11.04.2022 15:00 - 11.04.2022 16:00,N/A,N/A
11.04.2022 16:00 - 11.04.2022 17:00,N/A,N/A
11.04.2022 17:00 - 11.04.2022 18:00,N/A,N/A
11.04.2022 18:00 - 11.04.2022 19:00,N/A,N/A
11.04.2022 19:00 - 11.04.2022 20:00,N/A,N/A
11.04.2022 20:00 - 11.04.2022 21:00,N/A,N/A
11.04.2022 21:00 - 11.04.2022 22:00,N/A,N/A
11.04.2022 22:00 - 11.04.2022 23:00,N/A,N/A
11.04.2022 23:00 - 12.04.2022 00:00,N/A,N/A
12.04.2022 00:00 - 12.04.2022 01:00,N/A,N/A
12.04.2022 01:00 - 12.04.2022 02:00,N/A,N/A
12.04.2022 02:00 - 12.04.2022 03:00,N/A,N/A
12.04.2022 03:00 - 12.04.2022 04:00,N/A,N/A
12.04.2022 04:00 - 12.04.2022 05:00,N/A,N/A
12.04.2022 05:00 - 12.04.2022 06:00,N/A,N/A
12.04.2022 06:00 - 12.04.2022 07:00,N/A,N/A
12.04.2022 07:00 - 12.04.2022 08:00,N/A,N/A
12.04.2022 08:00 - 12.04.2022 09:00,N/A,N/A
12.04.2022 09:00 - 12.04.2022 10:00,N/A,N/A
12.04.2022 10:00 - 12.04.2022 11:00,N/A,N/A
12.04.2022 11:00 - 12.04.2022 12:00,N/A,N/A
12.04.2022 12:00 - 12.04.2022 13:00,N/A,N/A
12.04.2022 13:00 - 12.04.2022 14:00,N/A,N/A
12.04.2022 14:00 - 12.04.2022 15:00,N/A,N/A
12.04.2022 15:00 - 12.04.2022 16:00,N/A,N/A
12.04.2022 16:00 - 12.04.2022 17:00,N/A,N/A
12.04.2022 17:00 - 12.04.2022 18:00,N/A,N/A
12.04.2022 18:00 - 12.04.2022 19:00,N/A,N/A
12.04.2022 19:00 - 12.04.2022 20:00,N/A,N/A
12.04.2022 20:00 - 12.04.2022 21:00,N/A,N/A
12.04.2022 21:00 - 12.04.2022 22:00,N/A,N/A
12.04.2022 22:00 - 12.04.2022 23:00,N/A,N/A
12.04.2022 23:00 - 13.04.2022 00:00,N/A,N/A
13.04.2022 00:00 - 13.04.2022 01:00,N/A,N/A
13.04.2022 01:00 - 13.04.2022 02:00,N/A,N/A
13.04.2022 02:00 - 13.04.2022 03:00,N/A,N/A
13.04.2022 03:00 - 13.04.2022 04:00,N/A,N/A
13.04.2022 04:00 - 13.04.2022 05:00,N/A,N/A
13.04.2022 05:00 - 13.04.2022 06:00,N/A,N/A
13.04.2022 06:00 - 13.04.2022 07:00,N/A,N/A
13.04.2022 07:00 - 13.04.2022 08:00,N/A,N/A
13.04.2022 08:00 - 13.04.2022 09:00,N/A,N/A
13.04.2022 09:00 - 13.04.2022 10:00,N/A,N/A
13.04.2022 10:00 - 13.04.2022 11:00,N/A,N/A
13.04.2022 11:00 - 13.04.2022 12:00,N/A,N/A
13.04.2022 12:00 - 13.04.2022 13:00,N/A,N/A
13.04.2022 13:00 - 13.04.2022 14:00,N/A,N/A
13.04.2022 14:00 - 13.04.2022 15:00,N/A,N/A
13.04.2022 15:00 - 13.04.2022 16:00,N/A,N/A
13.04.2022 16:00 - 13.04.2022 17:00,N/A,N/A
13.04.2022 17:00 - 13.04.2022 18:00,N/A,N/A
13.04.2022 18:00 - 13.04.2022 19:00,N/A,N/A
13.04.2022 19:00 - 13.04.2022 20:00,N/A,N/A
13.04.2022 20:00 - 13.04.2022 21:00,N/A,N/A
13.04.2022 21:00 - 13.04.2022 22:00,N/A,N/A
13.04.2022 22:00 - 13.04.2022 23:00,N/A,N/A
13.04.2022 23:00 - 14.04.2022 00:00,N/A,N/A
14.04.2022 00:00 - 14.04.2022 01:00,N/A,N/A
14.04.2022 01:00 - 14.04.2022 02:00,N/A,N/A
14.04.2022 02:00 - 14.04.2022 03:00,N/A,N/A
14.04.2022 03:00 - 14.04.2022 04:00,N/A,N/A
14.04.2022 04:00 - 14.04.2022 05:00,N/A,N/A
14.04.2022 05:00 - 14.04.2022 06:00,N/A,N/A
14.04.2022 06:00 - 14.04.2022 07:00,N/A,N/A
14.04.2022 07:00 - 14.04.2022 08:00,N/A,N/A
14.04.2022 08:00 - 14.04.2022 09:00,N/A,N/A
14.04.2022 09:00 - 14.04.2022 10:00,N/A,N/A
14.04.2022 10:00 - 14.04.2022 11:00,N/A,N/A
14.04.2022 11:00 - 14.04.2022 12:00,N/A,N/A
14.04.2022 12:00 - 14.04.2022 13:00,N/A,N/A
14.04.2022 13:00 - 14.04.2022 14:00,N/A,N/A
14.04.2022 14:00 - 14.04.2022 15:00,N/A,N/A
14.04.2022 15:00 - 14.04.2022 16:00,N/A,N/A
14.04.2022 16:00 - 14.04.2022 17:00,N/A,N/A
14.04.2022 17:00 - 14.04.2022 18:00,N/A,N/A
14.04.2022 18:00 - 14.04.2022 19:00,N/A,N/A
14.04.2022 19:00 - 14.04.2022 20:00,N/A,N/A
14.04.2022 20:00 - 14.04.2022 21:00,N/A,N/A
14.04.2022 21:00 - 14.04.2022 22:00,N/A,N/A
14.04.2022 22:00 - 14.04.2022 23:00,N/A,N/A
14.04.2022 23:00 - 15.04.2022 00:00,N/A,N/A
15.04.2022 00:00 - 15.04.2022 01:00,N/A,N/A
15.04.2022 01:00 - 15.04.2022 02:00,N/A,N/A
15.04.2022 02:00 - 15.04.2022 03:00,N/A,N/A
15.04.2022 03:00 - 15.04.2022 04:00,N/A,N/A
15.04.2022 04:00 - 15.04.2022 05:00,N/A,N/A
15.04.2022 05:00 - 15.04.2022 06:00,N/A,N/A
15.04.2022 06:00 - 15.04.2022 07:00,N/A,N/A
15.04.2022 07:00 - 15.04.2022 08:00,N/A,N/A
15.04.2022 08:00 - 15.04.2022 09:00,N/A,N/A
15.04.2022 09:00 - 15.04.2022 10:00,N/A,N/A
15.04.2022 10:00 - 15.04.2022 11:00,N/A,N/A
15.04.2022 11:00 - 15.04.2022 12:00,N/A,N/A
15.04.2022 12:00 - 15.04.2022 13:00,N/A,N/A
15.04.2022 13:00 - 15.04.2022 14:00,N/A,N/A
15.04.2022 14:00 - 15.04.2022 15:00,N/A,N/A
15.04.2022 15:00 - 15.04.2022 16:00,N/A,N/A
15.04.2022 16:00 - 15.04.2022 17:00,N/A,N/A
15.04.2022 17:00 - 15.04.2022 18:00,N/A,N/A
15.04.2022 18:00 - 15.04.2022 19:00,N/A,N/A
15.04.2022 19:00 - 15.04.2022 20:00,N/A,N/A
15.04.2022 20:00 - 15.04.2022 21:00,N/A,N/A
15.04.2022 21:00 - 15.04.2022 22:00,N/A,N/A
15.04.2022 22:00 - 15.04.2022 23:00,N/A,N/A
15.04.2022 23:00 - 16.04.2022 00:00,N/A,N/A
16.04.2022 00:00 - 16.04.2022 01:00,N/A,N/A
16.04.2022 01:00 - 16.04.2022 02:00,N/A,N/A
16.04.2022 02:00 - 16.04.2022 03:00,N/A,N/A
16.04.2022 03:00 - 16.04.2022 04:00,N/A,N/A
16.04.2022 04:00 - 16.04.2022 05:00,N/A,N/A
16.04.2022 05:00 - 16.04.2022 06:00,N/A,N/A
16.04.2022 06:00 - 16.04.2022 07:00,N/A,N/A
16.04.2022 07:00 - 16.04.2022 08:00,N/A,N/A
16.04.2022 08:00 - 16.04.2022 09:00,N/A,N/A
16.04.2022 09:00 - 16.04.2022 10:00,N/A,N/A
16.04.2022 10:00 - 16.04.2022 11:00,N/A,N/A
16.04.2022 11:00 - 16.04.2022 12:00,N/A,N/A
16.04.2022 12:00 - 16.04.2022 13:00,N/A,N/A
16.04.2022 13:00 - 16.04.2022 14:00,N/A,N/A
16.04.2022 14:00 - 16.04.2022 15:00,N/A,N/A
16.04.2022 15:00 - 16.04.2022 16:00,N/A,N/A
16.04.2022 16:00 - 16.04.2022 17:00,N/A,N/A
16.04.2022 17:00 - 16.04.2022 18:00,N/A,N/A
16.04.2022 18:00 - 16.04.2022 19:00,N/A,N/A
16.04.2022 19:00 - 16.04.2022 20:00,N/A,N/A
16.04.2022 20:00 - 16.04.2022 21:00,N/A,N/A
16.04.2022 21:00 - 16.04.2022 22:00,N/A,N/A
16.04.2022 22:00 - 16.04.2022 23:00,N/A,N/A
16.04.2022 23:00 - 17.04.2022 00:00,N/A,N/A
17.04.2022 00:00 - 17.04.2022 01:00,N/A,N/A
17.04.2022 01:00 - 17.04.2022 02:00,N/A,N/A
17.04.2022 02:00 - 17.04.2022 03:00,N/A,N/A
17.04.2022 03:00 - 17.04.2022 04:00,N/A,N/A
17.04.2022 04:00 - 17.04.2022 05:00,N/A,N/A
17.04.2022 05:00 - 17.04.2022 06:00,N/A,N/A
17.04.2022 06:00 - 17.04.2022 07:00,N/A,N/A
17.04.2022 07:00 - 17.04.2022 08:00,N/A,N/A
17.04.2022 08:00 - 17.04.2022 09:00,N/A,N/A
17.04.2022 09:00 - 17.04.2022 10:00,N/A,N/A
17.04.2022 10:00 - 17.04.2022 11:00,N/A,N/A
17.04.2022 11:00 - 17.04.2022 12:00,N/A,N/A
17.04.2022 12:00 - 17.04.2022 13:00,N/A,N/A
17.04.2022 13:00 - 17.04.2022 14:00,N/A,N/A
17.04.2022 14:00 - 17.04.2022 15:00,N/A,N/A
17.04.2022 15:00 - 17.04.2022 16:00,N/A,N/A
17.04.2022 16:00 - 17.04.2022 17:00,N/A,N/A
17.04.2022 17:00 - 17.04.2022 18:00,N/A,N/A
17.04.2022 18:00 - 17.04.2022 19:00,N/A,N/A
17.04.2022 19:00 - 17.04.2022 20:00,N/A,N/A
17.04.2022 20:00 - 17.04.2022 21:00,N/A,N/A
17.04.2022 21:00 - 17.04.2022 22:00,N/A,N/A
17.04.2022 22:00 - 17.04.2022 23:00,N/A,N/A
17.04.2022 23:00 - 18.04.2022 00:00,N/A,N/A
18.04.2022 00:00 - 18.04.2022 01:00,N/A,N/A
18.04.2022 01:00 - 18.04.2022 02:00,N/A,N/A
18.04.2022 02:00 - 18.04.2022 03:00,N/A,N/A
18.04.2022 03:00 - 18.04.2022 04:00,N/A,N/A
18.04.2022 04:00 - 18.04.2022 05:00,N/A,N/A
18.04.2022 05:00 - 18.04.2022 06:00,N/A,N/A
18.04.2022 06:00 - 18.04.2022 07:00,N/A,N/A
18.04.2022 07:00 - 18.04.2022 08:00,N/A,N/A
18.04.2022 08:00 - 18.04.2022 09:00,N/A,N/A
18.04.2022 09:00 - 18.04.2022 10:00,N/A,N/A
18.04.2022 10:00 - 18.04.2022 11:00,N/A,N/A
18.04.2022 11:00 - 18.04.2022 12:00,N/A,N/A
18.04.2022 12:00 - 18.04.2022 13:00,N/A,N/A
18.04.2022 13:00 - 18.04.2022 14:00,N/A,N/A
18.04.2022 14:00 - 18.04.2022 15:00,N/A,N/A
18.04.2022 15:00 - 18.04.2022 16:00,N/A,N/A
18.04.2022 16:00 - 18.04.2022 17:00,N/A,N/A
