"Time (CET/CEST)","BZN|FR > BZN|GB(IFA2) [MW]","BZN|GB(IFA2) > BZN|FR [MW]"
"05.08.2022 12:00 - 05.08.2022 13:00","0","997"
"05.08.2022 13:00 - 05.08.2022 14:00","0","997"
"05.08.2022 14:00 - 05.08.2022 15:00","0","997"
"05.08.2022 15:00 - 05.08.2022 16:00","0","997"
"05.08.2022 16:00 - 05.08.2022 17:00","0","997"
"05.08.2022 17:00 - 05.08.2022 18:00","0","997"
"05.08.2022 18:00 - 05.08.2022 19:00","0","997"
"05.08.2022 19:00 - 05.08.2022 20:00","0","997"
"05.08.2022 20:00 - 05.08.2022 21:00","0","997"
"05.08.2022 21:00 - 05.08.2022 22:00","0","997"
"05.08.2022 22:00 - 05.08.2022 23:00","0","997"
"05.08.2022 23:00 - 06.08.2022 00:00","0","997"
"06.08.2022 00:00 - 06.08.2022 01:00","0","482"
"06.08.2022 01:00 - 06.08.2022 02:00","0","582"
"06.08.2022 02:00 - 06.08.2022 03:00","0","172"
"06.08.2022 03:00 - 06.08.2022 04:00","0","304"
"06.08.2022 04:00 - 06.08.2022 05:00","0","244"
"06.08.2022 05:00 - 06.08.2022 06:00","0","439"
"06.08.2022 06:00 - 06.08.2022 07:00","0","289"
"06.08.2022 07:00 - 06.08.2022 08:00","0","241"
"06.08.2022 08:00 - 06.08.2022 09:00","0","136"
"06.08.2022 09:00 - 06.08.2022 10:00","0","115"
"06.08.2022 10:00 - 06.08.2022 11:00","240","0"
"06.08.2022 11:00 - 06.08.2022 12:00","480","0"
"06.08.2022 12:00 - 06.08.2022 13:00","864","0"
"06.08.2022 13:00 - 06.08.2022 14:00","1020","0"
"06.08.2022 14:00 - 06.08.2022 15:00","1023","0"
"06.08.2022 15:00 - 06.08.2022 16:00","908","0"
"06.08.2022 16:00 - 06.08.2022 17:00","896","0"
"06.08.2022 17:00 - 06.08.2022 18:00","0","277"
"06.08.2022 18:00 - 06.08.2022 19:00","0","852"
"06.08.2022 19:00 - 06.08.2022 20:00","0","893"
"06.08.2022 20:00 - 06.08.2022 21:00","0","802"
"06.08.2022 21:00 - 06.08.2022 22:00","0","946"
"06.08.2022 22:00 - 06.08.2022 23:00","0","933"
"06.08.2022 23:00 - 07.08.2022 00:00","0","711"
"07.08.2022 00:00 - 07.08.2022 01:00","0","119"
"07.08.2022 01:00 - 07.08.2022 02:00","0","220"
"07.08.2022 02:00 - 07.08.2022 03:00","315","0"
"07.08.2022 03:00 - 07.08.2022 04:00","240","0"
"07.08.2022 04:00 - 07.08.2022 05:00","248","0"
"07.08.2022 05:00 - 07.08.2022 06:00","289","0"
"07.08.2022 06:00 - 07.08.2022 07:00","438","0"
"07.08.2022 07:00 - 07.08.2022 08:00","649","0"
"07.08.2022 08:00 - 07.08.2022 09:00","871","0"
"07.08.2022 09:00 - 07.08.2022 10:00","1024","0"
"07.08.2022 10:00 - 07.08.2022 11:00","1026","0"
"07.08.2022 11:00 - 07.08.2022 12:00","1026","0"
"07.08.2022 12:00 - 07.08.2022 13:00","1019","0"
"07.08.2022 13:00 - 07.08.2022 14:00","693","0"
"07.08.2022 14:00 - 07.08.2022 15:00","821","0"
"07.08.2022 15:00 - 07.08.2022 16:00","809","0"
"07.08.2022 16:00 - 07.08.2022 17:00","1017","0"
"07.08.2022 17:00 - 07.08.2022 18:00","754","0"
"07.08.2022 18:00 - 07.08.2022 19:00","0","317"
"07.08.2022 19:00 - 07.08.2022 20:00","0","393"
"07.08.2022 20:00 - 07.08.2022 21:00","0","394"
"07.08.2022 21:00 - 07.08.2022 22:00","0","394"
"07.08.2022 22:00 - 07.08.2022 23:00","0","391"
"07.08.2022 23:00 - 08.08.2022 00:00","0","399"
"08.08.2022 00:00 - 08.08.2022 01:00","0","685"
"08.08.2022 01:00 - 08.08.2022 02:00","0","808"
"08.08.2022 02:00 - 08.08.2022 03:00","0","761"
"08.08.2022 03:00 - 08.08.2022 04:00","0","662"
"08.08.2022 04:00 - 08.08.2022 05:00","0","809"
"08.08.2022 05:00 - 08.08.2022 06:00","0","989"
"08.08.2022 06:00 - 08.08.2022 07:00","0","995"
"08.08.2022 07:00 - 08.08.2022 08:00","0","990"
"08.08.2022 08:00 - 08.08.2022 09:00","0","684"
"08.08.2022 09:00 - 08.08.2022 10:00","0","546"
"08.08.2022 10:00 - 08.08.2022 11:00","0","426"
"08.08.2022 11:00 - 08.08.2022 12:00","0","730"
"08.08.2022 12:00 - 08.08.2022 13:00","0","435"
"08.08.2022 13:00 - 08.08.2022 14:00","0","239"
"08.08.2022 14:00 - 08.08.2022 15:00","0","596"
"08.08.2022 15:00 - 08.08.2022 16:00","0","579"
"08.08.2022 16:00 - 08.08.2022 17:00","0","458"
"08.08.2022 17:00 - 08.08.2022 18:00","0","593"
"08.08.2022 18:00 - 08.08.2022 19:00","0","520"
"08.08.2022 19:00 - 08.08.2022 20:00","0","467"
"08.08.2022 20:00 - 08.08.2022 21:00","0","442"
"08.08.2022 21:00 - 08.08.2022 22:00","0","379"
"08.08.2022 22:00 - 08.08.2022 23:00","0","395"
"08.08.2022 23:00 - 09.08.2022 00:00","0","598"
"09.08.2022 00:00 - 09.08.2022 01:00","0","514"
"09.08.2022 01:00 - 09.08.2022 02:00","0","601"
"09.08.2022 02:00 - 09.08.2022 03:00","0","802"
"09.08.2022 03:00 - 09.08.2022 04:00","0","854"
"09.08.2022 04:00 - 09.08.2022 05:00","0","867"
"09.08.2022 05:00 - 09.08.2022 06:00","0","994"
"09.08.2022 06:00 - 09.08.2022 07:00","0","980"
"09.08.2022 07:00 - 09.08.2022 08:00","0","82"
"09.08.2022 08:00 - 09.08.2022 09:00","26","0"
"09.08.2022 09:00 - 09.08.2022 10:00","3","0"
"09.08.2022 10:00 - 09.08.2022 11:00","0","92"
"09.08.2022 11:00 - 09.08.2022 12:00","0","406"
"09.08.2022 12:00 - 09.08.2022 13:00","0","249"
"09.08.2022 13:00 - 09.08.2022 14:00","0","649"
"09.08.2022 14:00 - 09.08.2022 15:00","0","446"
"09.08.2022 15:00 - 09.08.2022 16:00","0","496"
"09.08.2022 16:00 - 09.08.2022 17:00","0","341"
"09.08.2022 17:00 - 09.08.2022 18:00","0","762"
"09.08.2022 18:00 - 09.08.2022 19:00","0","395"
"09.08.2022 19:00 - 09.08.2022 20:00","0","136"
"09.08.2022 20:00 - 09.08.2022 21:00","50","0"
"09.08.2022 21:00 - 09.08.2022 22:00","0","170"
"09.08.2022 22:00 - 09.08.2022 23:00","0","389"
"09.08.2022 23:00 - 10.08.2022 00:00","0","163"
"10.08.2022 00:00 - 10.08.2022 01:00","129","0"
"10.08.2022 01:00 - 10.08.2022 02:00","0","235"
"10.08.2022 02:00 - 10.08.2022 03:00","0","585"
"10.08.2022 03:00 - 10.08.2022 04:00","0","584"
"10.08.2022 04:00 - 10.08.2022 05:00","0","571"
"10.08.2022 05:00 - 10.08.2022 06:00","0","461"
"10.08.2022 06:00 - 10.08.2022 07:00","0","434"
"10.08.2022 07:00 - 10.08.2022 08:00","0","583"
"10.08.2022 08:00 - 10.08.2022 09:00","148","0"
"10.08.2022 09:00 - 10.08.2022 10:00","357","0"
"10.08.2022 10:00 - 10.08.2022 11:00","318","0"
"10.08.2022 11:00 - 10.08.2022 12:00","0","185"
"10.08.2022 12:00 - 10.08.2022 13:00","0","639"
"10.08.2022 13:00 - 10.08.2022 14:00","0","619"
"10.08.2022 14:00 - 10.08.2022 15:00","0","173"
"10.08.2022 15:00 - 10.08.2022 16:00","0","81"
"10.08.2022 16:00 - 10.08.2022 17:00","0","333"
"10.08.2022 17:00 - 10.08.2022 18:00","0","473"
"10.08.2022 18:00 - 10.08.2022 19:00","0","369"
"10.08.2022 19:00 - 10.08.2022 20:00","0","212"
"10.08.2022 20:00 - 10.08.2022 21:00","0","418"
"10.08.2022 21:00 - 10.08.2022 22:00","0","217"
"10.08.2022 22:00 - 10.08.2022 23:00","0","36"
"10.08.2022 23:00 - 11.08.2022 00:00","0","255"
"11.08.2022 00:00 - 11.08.2022 01:00","0","441"
"11.08.2022 01:00 - 11.08.2022 02:00","0","881"
"11.08.2022 02:00 - 11.08.2022 03:00","0","885"
"11.08.2022 03:00 - 11.08.2022 04:00","0","871"
"11.08.2022 04:00 - 11.08.2022 05:00","0","946"
"11.08.2022 05:00 - 11.08.2022 06:00","0","958"
"11.08.2022 06:00 - 11.08.2022 07:00","0","965"
"11.08.2022 07:00 - 11.08.2022 08:00","0","606"
"11.08.2022 08:00 - 11.08.2022 09:00","0","183"
"11.08.2022 09:00 - 11.08.2022 10:00","602","0"
"11.08.2022 10:00 - 11.08.2022 11:00","907","0"
"11.08.2022 11:00 - 11.08.2022 12:00","720","0"
"11.08.2022 12:00 - 11.08.2022 13:00","292","0"
"11.08.2022 13:00 - 11.08.2022 14:00","0","13"
"11.08.2022 14:00 - 11.08.2022 15:00","207","0"
"11.08.2022 15:00 - 11.08.2022 16:00","112","0"
"11.08.2022 16:00 - 11.08.2022 17:00","375","0"
"11.08.2022 17:00 - 11.08.2022 18:00","787","0"
"11.08.2022 18:00 - 11.08.2022 19:00","95","0"
"11.08.2022 19:00 - 11.08.2022 20:00","0","415"
"11.08.2022 20:00 - 11.08.2022 21:00","38","0"
"11.08.2022 21:00 - 11.08.2022 22:00","0","308"
"11.08.2022 22:00 - 11.08.2022 23:00","0","402"
"11.08.2022 23:00 - 12.08.2022 00:00","0","482"
"12.08.2022 00:00 - 12.08.2022 01:00","0","281"
"12.08.2022 01:00 - 12.08.2022 02:00","0","936"
"12.08.2022 02:00 - 12.08.2022 03:00","0","994"
"12.08.2022 03:00 - 12.08.2022 04:00","0","963"
"12.08.2022 04:00 - 12.08.2022 05:00","0","986"
"12.08.2022 05:00 - 12.08.2022 06:00","0","971"
"12.08.2022 06:00 - 12.08.2022 07:00","0","992"
"12.08.2022 07:00 - 12.08.2022 08:00","0","867"
"12.08.2022 08:00 - 12.08.2022 09:00","0","210"
"12.08.2022 09:00 - 12.08.2022 10:00","28","0"
"12.08.2022 10:00 - 12.08.2022 11:00","98","0"
"12.08.2022 11:00 - 12.08.2022 12:00","0","623"
"12.08.2022 12:00 - 12.08.2022 13:00","0","867"
"12.08.2022 13:00 - 12.08.2022 14:00","0","902"
"12.08.2022 14:00 - 12.08.2022 15:00","0","944"
"12.08.2022 15:00 - 12.08.2022 16:00","0","845"
"12.08.2022 16:00 - 12.08.2022 17:00","0","614"
"12.08.2022 17:00 - 12.08.2022 18:00","0","329"
"12.08.2022 18:00 - 12.08.2022 19:00","0","535"
"12.08.2022 19:00 - 12.08.2022 20:00","0","128"
"12.08.2022 20:00 - 12.08.2022 21:00","0","411"
"12.08.2022 21:00 - 12.08.2022 22:00","0","497"
"12.08.2022 22:00 - 12.08.2022 23:00","0","382"
"12.08.2022 23:00 - 13.08.2022 00:00","0","528"
"13.08.2022 00:00 - 13.08.2022 01:00","0","503"
"13.08.2022 01:00 - 13.08.2022 02:00","0","922"
"13.08.2022 02:00 - 13.08.2022 03:00","0","654"
"13.08.2022 03:00 - 13.08.2022 04:00","0","606"
"13.08.2022 04:00 - 13.08.2022 05:00","0","777"
"13.08.2022 05:00 - 13.08.2022 06:00","0","885"
"13.08.2022 06:00 - 13.08.2022 07:00","0","993"
"13.08.2022 07:00 - 13.08.2022 08:00","0","983"
"13.08.2022 08:00 - 13.08.2022 09:00","0","384"
"13.08.2022 09:00 - 13.08.2022 10:00","0","196"
"13.08.2022 10:00 - 13.08.2022 11:00","0","290"
"13.08.2022 11:00 - 13.08.2022 12:00","0","627"
"13.08.2022 12:00 - 13.08.2022 13:00","0","322"
"13.08.2022 13:00 - 13.08.2022 14:00","0","143"
"13.08.2022 14:00 - 13.08.2022 15:00","0","254"
"13.08.2022 15:00 - 13.08.2022 16:00","0","446"
"13.08.2022 16:00 - 13.08.2022 17:00","0","484"
"13.08.2022 17:00 - 13.08.2022 18:00","0","236"
"13.08.2022 18:00 - 13.08.2022 19:00","0","391"
"13.08.2022 19:00 - 13.08.2022 20:00","0","405"
"13.08.2022 20:00 - 13.08.2022 21:00","0","346"
"13.08.2022 21:00 - 13.08.2022 22:00","0","581"
"13.08.2022 22:00 - 13.08.2022 23:00","0","653"
"13.08.2022 23:00 - 14.08.2022 00:00","0","727"
"14.08.2022 00:00 - 14.08.2022 01:00","0","606"
"14.08.2022 01:00 - 14.08.2022 02:00","0","370"
"14.08.2022 02:00 - 14.08.2022 03:00","0","261"
"14.08.2022 03:00 - 14.08.2022 04:00","0","145"
"14.08.2022 04:00 - 14.08.2022 05:00","0","113"
"14.08.2022 05:00 - 14.08.2022 06:00","0","77"
"14.08.2022 06:00 - 14.08.2022 07:00","0","372"
"14.08.2022 07:00 - 14.08.2022 08:00","0","308"
"14.08.2022 08:00 - 14.08.2022 09:00","266","0"
"14.08.2022 09:00 - 14.08.2022 10:00","103","0"
"14.08.2022 10:00 - 14.08.2022 11:00","215","0"
"14.08.2022 11:00 - 14.08.2022 12:00","363","0"
"14.08.2022 12:00 - 14.08.2022 13:00","301","0"
"14.08.2022 13:00 - 14.08.2022 14:00","796","0"
"14.08.2022 14:00 - 14.08.2022 15:00","872","0"
"14.08.2022 15:00 - 14.08.2022 16:00","916","0"
"14.08.2022 16:00 - 14.08.2022 17:00","531","0"
"14.08.2022 17:00 - 14.08.2022 18:00","78","0"
"14.08.2022 18:00 - 14.08.2022 19:00","300","0"
"14.08.2022 19:00 - 14.08.2022 20:00","0","7"
"14.08.2022 20:00 - 14.08.2022 21:00","0","113"
"14.08.2022 21:00 - 14.08.2022 22:00","0","5"
"14.08.2022 22:00 - 14.08.2022 23:00","122","0"
"14.08.2022 23:00 - 15.08.2022 00:00","0","87"
"15.08.2022 00:00 - 15.08.2022 01:00","54","0"
"15.08.2022 01:00 - 15.08.2022 02:00","0","341"
"15.08.2022 02:00 - 15.08.2022 03:00","0","557"
"15.08.2022 03:00 - 15.08.2022 04:00","0","455"
"15.08.2022 04:00 - 15.08.2022 05:00","0","441"
"15.08.2022 05:00 - 15.08.2022 06:00","0","484"
"15.08.2022 06:00 - 15.08.2022 07:00","0","411"
"15.08.2022 07:00 - 15.08.2022 08:00","444","0"
"15.08.2022 08:00 - 15.08.2022 09:00","548","0"
"15.08.2022 09:00 - 15.08.2022 10:00","559","0"
"15.08.2022 10:00 - 15.08.2022 11:00","790","0"
"15.08.2022 11:00 - 15.08.2022 12:00","714","0"
"15.08.2022 12:00 - 15.08.2022 13:00","1011","0"
"15.08.2022 13:00 - 15.08.2022 14:00","915","0"
"15.08.2022 14:00 - 15.08.2022 15:00","541","0"
"15.08.2022 15:00 - 15.08.2022 16:00","529","0"
"15.08.2022 16:00 - 15.08.2022 17:00","695","0"
"15.08.2022 17:00 - 15.08.2022 18:00","659","0"
"15.08.2022 18:00 - 15.08.2022 19:00","676","0"
"15.08.2022 19:00 - 15.08.2022 20:00","487","0"
"15.08.2022 20:00 - 15.08.2022 21:00","66","0"
"15.08.2022 21:00 - 15.08.2022 22:00","0","447"
"15.08.2022 22:00 - 15.08.2022 23:00","0","804"
"15.08.2022 23:00 - 16.08.2022 00:00","0","795"
"16.08.2022 00:00 - 16.08.2022 01:00","0","819"
"16.08.2022 01:00 - 16.08.2022 02:00","0","992"
"16.08.2022 02:00 - 16.08.2022 03:00","0","996"
"16.08.2022 03:00 - 16.08.2022 04:00","0","996"
"16.08.2022 04:00 - 16.08.2022 05:00","0","996"
"16.08.2022 05:00 - 16.08.2022 06:00","0","989"
"16.08.2022 06:00 - 16.08.2022 07:00","0","859"
"16.08.2022 07:00 - 16.08.2022 08:00","0","551"
"16.08.2022 08:00 - 16.08.2022 09:00","0","545"
"16.08.2022 09:00 - 16.08.2022 10:00","521","0"
"16.08.2022 10:00 - 16.08.2022 11:00","611","0"
"16.08.2022 11:00 - 16.08.2022 12:00","366","0"
"16.08.2022 12:00 - 16.08.2022 13:00","401","0"
"16.08.2022 13:00 - 16.08.2022 14:00","430","0"
"16.08.2022 14:00 - 16.08.2022 15:00","646","0"
"16.08.2022 15:00 - 16.08.2022 16:00","586","0"
"16.08.2022 16:00 - 16.08.2022 17:00","650","0"
"16.08.2022 17:00 - 16.08.2022 18:00","0","337"
"16.08.2022 18:00 - 16.08.2022 19:00","0","650"
"16.08.2022 19:00 - 16.08.2022 20:00","0","581"
"16.08.2022 20:00 - 16.08.2022 21:00","0","451"
"16.08.2022 21:00 - 16.08.2022 22:00","0","760"
"16.08.2022 22:00 - 16.08.2022 23:00","0","880"
"16.08.2022 23:00 - 17.08.2022 00:00","0","852"
"17.08.2022 00:00 - 17.08.2022 01:00","0","945"
"17.08.2022 01:00 - 17.08.2022 02:00","0","994"
"17.08.2022 02:00 - 17.08.2022 03:00","0","996"
"17.08.2022 03:00 - 17.08.2022 04:00","0","996"
"17.08.2022 04:00 - 17.08.2022 05:00","0","993"
"17.08.2022 05:00 - 17.08.2022 06:00","0","853"
"17.08.2022 06:00 - 17.08.2022 07:00","0","851"
"17.08.2022 07:00 - 17.08.2022 08:00","0","992"
"17.08.2022 08:00 - 17.08.2022 09:00","0","987"
"17.08.2022 09:00 - 17.08.2022 10:00","0","519"
"17.08.2022 10:00 - 17.08.2022 11:00","0","414"
"17.08.2022 11:00 - 17.08.2022 12:00","0","456"
"17.08.2022 12:00 - 17.08.2022 13:00","0","308"
"17.08.2022 13:00 - 17.08.2022 14:00","0","388"
"17.08.2022 14:00 - 17.08.2022 15:00","0","981"
"17.08.2022 15:00 - 17.08.2022 16:00","0","966"
"17.08.2022 16:00 - 17.08.2022 17:00","0","579"
"17.08.2022 17:00 - 17.08.2022 18:00","0","778"
"17.08.2022 18:00 - 17.08.2022 19:00","0","826"
"17.08.2022 19:00 - 17.08.2022 20:00","0","942"
"17.08.2022 20:00 - 17.08.2022 21:00","0","706"
"17.08.2022 21:00 - 17.08.2022 22:00","0","532"
"17.08.2022 22:00 - 17.08.2022 23:00","0","712"
"17.08.2022 23:00 - 18.08.2022 00:00","0","794"
"18.08.2022 00:00 - 18.08.2022 01:00","0","609"
"18.08.2022 01:00 - 18.08.2022 02:00","0","868"
"18.08.2022 02:00 - 18.08.2022 03:00","0","828"
"18.08.2022 03:00 - 18.08.2022 04:00","0","873"
"18.08.2022 04:00 - 18.08.2022 05:00","0","847"
"18.08.2022 05:00 - 18.08.2022 06:00","0","852"
"18.08.2022 06:00 - 18.08.2022 07:00","0","894"
"18.08.2022 07:00 - 18.08.2022 08:00","0","688"
"18.08.2022 08:00 - 18.08.2022 09:00","0","162"
"18.08.2022 09:00 - 18.08.2022 10:00","0","295"
"18.08.2022 10:00 - 18.08.2022 11:00","0","747"
"18.08.2022 11:00 - 18.08.2022 12:00","0","709"
"18.08.2022 12:00 - 18.08.2022 13:00","0","983"
"18.08.2022 13:00 - 18.08.2022 14:00","0","614"
"18.08.2022 14:00 - 18.08.2022 15:00","0","890"
"18.08.2022 15:00 - 18.08.2022 16:00","0","897"
"18.08.2022 16:00 - 18.08.2022 17:00","0","898"
"18.08.2022 17:00 - 18.08.2022 18:00","0","944"
"18.08.2022 18:00 - 18.08.2022 19:00","0","809"
"18.08.2022 19:00 - 18.08.2022 20:00","0","611"
"18.08.2022 20:00 - 18.08.2022 21:00","0","309"
"18.08.2022 21:00 - 18.08.2022 22:00","0","361"
"18.08.2022 22:00 - 18.08.2022 23:00","0","978"
"18.08.2022 23:00 - 19.08.2022 00:00","0","807"
"19.08.2022 00:00 - 19.08.2022 01:00","0","992"
"19.08.2022 01:00 - 19.08.2022 02:00","0","997"
"19.08.2022 02:00 - 19.08.2022 03:00","0","997"
"19.08.2022 03:00 - 19.08.2022 04:00","0","997"
"19.08.2022 04:00 - 19.08.2022 05:00","0","997"
"19.08.2022 05:00 - 19.08.2022 06:00","0","997"
"19.08.2022 06:00 - 19.08.2022 07:00","0","990"
"19.08.2022 07:00 - 19.08.2022 08:00","0","613"
"19.08.2022 08:00 - 19.08.2022 09:00","0","391"
"19.08.2022 09:00 - 19.08.2022 10:00","0","454"
"19.08.2022 10:00 - 19.08.2022 11:00","0","318"
"19.08.2022 11:00 - 19.08.2022 12:00","0","505"
"19.08.2022 12:00 - 19.08.2022 13:00","0","558"
"19.08.2022 13:00 - 19.08.2022 14:00","0","566"
"19.08.2022 14:00 - 19.08.2022 15:00","0","986"
"19.08.2022 15:00 - 19.08.2022 16:00","0","997"
"19.08.2022 16:00 - 19.08.2022 17:00","0","997"
"19.08.2022 17:00 - 19.08.2022 18:00","0","997"
"19.08.2022 18:00 - 19.08.2022 19:00","0","991"
"19.08.2022 19:00 - 19.08.2022 20:00","0","672"
"19.08.2022 20:00 - 19.08.2022 21:00","0","558"
"19.08.2022 21:00 - 19.08.2022 22:00","0","475"
"19.08.2022 22:00 - 19.08.2022 23:00","0","261"
"19.08.2022 23:00 - 20.08.2022 00:00","0","191"
"20.08.2022 00:00 - 20.08.2022 01:00","0","351"
"20.08.2022 01:00 - 20.08.2022 02:00","0","981"
"20.08.2022 02:00 - 20.08.2022 03:00","0","997"
"20.08.2022 03:00 - 20.08.2022 04:00","0","997"
"20.08.2022 04:00 - 20.08.2022 05:00","0","997"
"20.08.2022 05:00 - 20.08.2022 06:00","0","997"
"20.08.2022 06:00 - 20.08.2022 07:00","0","996"
"20.08.2022 07:00 - 20.08.2022 08:00","0","933"
"20.08.2022 08:00 - 20.08.2022 09:00","0","792"
"20.08.2022 09:00 - 20.08.2022 10:00","0","892"
"20.08.2022 10:00 - 20.08.2022 11:00","0","712"
"20.08.2022 11:00 - 20.08.2022 12:00","0","884"
"20.08.2022 12:00 - 20.08.2022 13:00","0","994"
"20.08.2022 13:00 - 20.08.2022 14:00","0","997"
"20.08.2022 14:00 - 20.08.2022 15:00","0","997"
"20.08.2022 15:00 - 20.08.2022 16:00","0","997"
"20.08.2022 16:00 - 20.08.2022 17:00","0","997"
"20.08.2022 17:00 - 20.08.2022 18:00","0","997"
"20.08.2022 18:00 - 20.08.2022 19:00","0","995"
"20.08.2022 19:00 - 20.08.2022 20:00","0","922"
"20.08.2022 20:00 - 20.08.2022 21:00","0","994"
"20.08.2022 21:00 - 20.08.2022 22:00","0","993"
"20.08.2022 22:00 - 20.08.2022 23:00","0","784"
"20.08.2022 23:00 - 21.08.2022 00:00","0","992"
"21.08.2022 00:00 - 21.08.2022 01:00","0","997"
"21.08.2022 01:00 - 21.08.2022 02:00","0","996"
"21.08.2022 02:00 - 21.08.2022 03:00","0","995"
"21.08.2022 03:00 - 21.08.2022 04:00","0","881"
"21.08.2022 04:00 - 21.08.2022 05:00","0","953"
"21.08.2022 05:00 - 21.08.2022 06:00","0","876"
"21.08.2022 06:00 - 21.08.2022 07:00","0","927"
"21.08.2022 07:00 - 21.08.2022 08:00","0","630"
"21.08.2022 08:00 - 21.08.2022 09:00","0","805"
"21.08.2022 09:00 - 21.08.2022 10:00","0","475"
"21.08.2022 10:00 - 21.08.2022 11:00","274","0"
"21.08.2022 11:00 - 21.08.2022 12:00","342","0"
"21.08.2022 12:00 - 21.08.2022 13:00","317","0"
"21.08.2022 13:00 - 21.08.2022 14:00","1007","0"
"21.08.2022 14:00 - 21.08.2022 15:00","977","0"
"21.08.2022 15:00 - 21.08.2022 16:00","1021","0"
"21.08.2022 16:00 - 21.08.2022 17:00","834","0"
"21.08.2022 17:00 - 21.08.2022 18:00","338","0"
"21.08.2022 18:00 - 21.08.2022 19:00","361","0"
"21.08.2022 19:00 - 21.08.2022 20:00","387","0"
"21.08.2022 20:00 - 21.08.2022 21:00","52","0"
"21.08.2022 21:00 - 21.08.2022 22:00","273","0"
"21.08.2022 22:00 - 21.08.2022 23:00","91","0"
"21.08.2022 23:00 - 22.08.2022 00:00","0","120"
"22.08.2022 00:00 - 22.08.2022 01:00","0","265"
"22.08.2022 01:00 - 22.08.2022 02:00","0","261"
"22.08.2022 02:00 - 22.08.2022 03:00","0","339"
"22.08.2022 03:00 - 22.08.2022 04:00","0","344"
"22.08.2022 04:00 - 22.08.2022 05:00","0","314"
"22.08.2022 05:00 - 22.08.2022 06:00","0","320"
"22.08.2022 06:00 - 22.08.2022 07:00","0","0"
"22.08.2022 07:00 - 22.08.2022 08:00","0","0"
"22.08.2022 08:00 - 22.08.2022 09:00","0","0"
"22.08.2022 09:00 - 22.08.2022 10:00","0","0"
"22.08.2022 10:00 - 22.08.2022 11:00","0","0"
"22.08.2022 11:00 - 22.08.2022 12:00","0","0"
"22.08.2022 12:00 - 22.08.2022 13:00","0","0"
"22.08.2022 13:00 - 22.08.2022 14:00","0","0"
"22.08.2022 14:00 - 22.08.2022 15:00","0","0"
"22.08.2022 15:00 - 22.08.2022 16:00","0","0"
"22.08.2022 16:00 - 22.08.2022 17:00","0","0"
"22.08.2022 17:00 - 22.08.2022 18:00","0","0"
"22.08.2022 18:00 - 22.08.2022 19:00","0","0"
"22.08.2022 19:00 - 22.08.2022 20:00","0","0"
"22.08.2022 20:00 - 22.08.2022 21:00","0","0"
"22.08.2022 21:00 - 22.08.2022 22:00","0","0"
"22.08.2022 22:00 - 22.08.2022 23:00","0","0"
"22.08.2022 23:00 - 23.08.2022 00:00","0","0"
"23.08.2022 00:00 - 23.08.2022 01:00","0","0"
"23.08.2022 01:00 - 23.08.2022 02:00","0","0"
"23.08.2022 02:00 - 23.08.2022 03:00","0","0"
"23.08.2022 03:00 - 23.08.2022 04:00","0","0"
"23.08.2022 04:00 - 23.08.2022 05:00","0","0"
"23.08.2022 05:00 - 23.08.2022 06:00","0","0"
"23.08.2022 06:00 - 23.08.2022 07:00","0","0"
"23.08.2022 07:00 - 23.08.2022 08:00","0","0"
"23.08.2022 08:00 - 23.08.2022 09:00","0","0"
"23.08.2022 09:00 - 23.08.2022 10:00","0","0"
"23.08.2022 10:00 - 23.08.2022 11:00","0","0"
"23.08.2022 11:00 - 23.08.2022 12:00","0","0"
"23.08.2022 12:00 - 23.08.2022 13:00","0","0"
"23.08.2022 13:00 - 23.08.2022 14:00","0","0"
"23.08.2022 14:00 - 23.08.2022 15:00","0","0"
"23.08.2022 15:00 - 23.08.2022 16:00","0","0"
"23.08.2022 16:00 - 23.08.2022 17:00","0","0"
"23.08.2022 17:00 - 23.08.2022 18:00","0","0"
"23.08.2022 18:00 - 23.08.2022 19:00","0","0"
"23.08.2022 19:00 - 23.08.2022 20:00","0","0"
"23.08.2022 20:00 - 23.08.2022 21:00","0","0"
"23.08.2022 21:00 - 23.08.2022 22:00","0","0"
"23.08.2022 22:00 - 23.08.2022 23:00","0","0"
"23.08.2022 23:00 - 24.08.2022 00:00","0","0"
"24.08.2022 00:00 - 24.08.2022 01:00","0","0"
"24.08.2022 01:00 - 24.08.2022 02:00","0","0"
"24.08.2022 02:00 - 24.08.2022 03:00","0","0"
"24.08.2022 03:00 - 24.08.2022 04:00","0","0"
"24.08.2022 04:00 - 24.08.2022 05:00","0","0"
"24.08.2022 05:00 - 24.08.2022 06:00","0","0"
"24.08.2022 06:00 - 24.08.2022 07:00","0","0"
"24.08.2022 07:00 - 24.08.2022 08:00","0","0"
"24.08.2022 08:00 - 24.08.2022 09:00","0","0"
"24.08.2022 09:00 - 24.08.2022 10:00","0","0"
"24.08.2022 10:00 - 24.08.2022 11:00","0","0"
"24.08.2022 11:00 - 24.08.2022 12:00","0","0"
"24.08.2022 12:00 - 24.08.2022 13:00","0","0"
"24.08.2022 13:00 - 24.08.2022 14:00","0","0"
"24.08.2022 14:00 - 24.08.2022 15:00","0","0"
"24.08.2022 15:00 - 24.08.2022 16:00","0","0"
"24.08.2022 16:00 - 24.08.2022 17:00","0","0"
"24.08.2022 17:00 - 24.08.2022 18:00","0","0"
"24.08.2022 18:00 - 24.08.2022 19:00","0","0"
"24.08.2022 19:00 - 24.08.2022 20:00","1","0"
