_TIME_PERIOD,_OBS_VALUE,_OBS_STATUS,_OBS_CONF
13/09/2019,0.89093,A,F
14/09/2019,0.89093,,
15/09/2019,0.89093,,
16/09/2019,0.8851,A,F
17/09/2019,0.88813,A,F
18/09/2019,0.8872,A,F
19/09/2019,0.88735,A,F
20/09/2019,0.8823,A,F
21/09/2019,0.8823,,
22/09/2019,0.8823,,
23/09/2019,0.88343,A,F
24/09/2019,0.88153,A,F
25/09/2019,0.88668,A,F
26/09/2019,0.88505,A,F
27/09/2019,0.88778,A,F
28/09/2019,0.88778,,
29/09/2019,0.88778,,
30/09/2019,0.88573,A,F
01/10/2019,0.88955,A,F
02/10/2019,0.8897,A,F
03/10/2019,0.8879,A,F
04/10/2019,0.89045,A,F
05/10/2019,0.89045,,
06/10/2019,0.89045,,
07/10/2019,0.89155,A,F
08/10/2019,0.89795,A,F
09/10/2019,0.8985,A,F
10/10/2019,0.90155,A,F
11/10/2019,0.87518,A,F
12/10/2019,0.87518,,
13/10/2019,0.87518,,
14/10/2019,0.87983,A,F
15/10/2019,0.87058,A,F
16/10/2019,0.8656,A,F
17/10/2019,0.8684,A,F
18/10/2019,0.86435,A,F
19/10/2019,0.86435,,
20/10/2019,0.86435,,
21/10/2019,0.8593,A,F
22/10/2019,0.86065,A,F
23/10/2019,0.86408,A,F
24/10/2019,0.86288,A,F
25/10/2019,0.86598,A,F
26/10/2019,0.86598,,
27/10/2019,0.86598,,
28/10/2019,0.86328,A,F
29/10/2019,0.86328,A,F
30/10/2019,0.862,A,F
31/10/2019,0.86133,A,F
01/11/2019,0.86008,A,F
02/11/2019,0.86008,,
03/11/2019,0.86008,,
04/11/2019,0.86368,A,F
05/11/2019,0.86113,A,F
06/11/2019,0.86033,A,F
07/11/2019,0.86442,A,F
08/11/2019,0.86158,A,F
09/11/2019,0.86158,,
10/11/2019,0.86158,,
11/11/2019,0.85743,A,F
12/11/2019,0.8582,A,F
13/11/2019,0.8576,A,F
14/11/2019,0.85643,A,F
15/11/2019,0.8566,A,F
16/11/2019,0.8566,,
17/11/2019,0.8566,,
18/11/2019,0.8533,A,F
19/11/2019,0.85573,A,F
20/11/2019,0.85715,A,F
21/11/2019,0.85548,A,F
22/11/2019,0.8598,A,F
23/11/2019,0.8598,,
24/11/2019,0.8598,,
25/11/2019,0.85515,A,F
26/11/2019,0.85715,A,F
27/11/2019,0.8545,A,F
28/11/2019,0.8518,A,F
29/11/2019,0.85225,A,F
30/11/2019,0.85225,,
01/12/2019,0.85225,,
02/12/2019,0.85218,A,F
03/12/2019,0.852,A,F
04/12/2019,0.8461,A,F
05/12/2019,0.8447,A,F
06/12/2019,0.84453,A,F
07/12/2019,0.84453,,
08/12/2019,0.84453,,
09/12/2019,0.84195,A,F
10/12/2019,0.84073,A,F
11/12/2019,0.84245,A,F
12/12/2019,0.8456,A,F
13/12/2019,0.83508,A,F
14/12/2019,0.83508,,
15/12/2019,0.83508,,
16/12/2019,0.83415,A,F
17/12/2019,0.84748,A,F
18/12/2019,0.85055,A,F
19/12/2019,0.85073,A,F
20/12/2019,0.85133,A,F
21/12/2019,0.85133,,
22/12/2019,0.85133,,
23/12/2019,0.85708,A,F
24/12/2019,0.85533,A,F
25/12/2019,0.85533,,
26/12/2019,0.85533,,
27/12/2019,0.8513,A,F
28/12/2019,0.8513,,
29/12/2019,0.8513,,
30/12/2019,0.85208,A,F
31/12/2019,0.8508,A,F
02/01/2020,0.84828,A,F
03/01/2020,0.85115,A,F
06/01/2020,0.85215,A,F
07/01/2020,0.85183,A,F
08/01/2020,0.84868,A,F
09/01/2020,0.85285,A,F
10/01/2020,0.8481,A,F
13/01/2020,0.8576,A,F
14/01/2020,0.85618,A,F
15/01/2020,0.85683,A,F
16/01/2020,0.8547,A,F
17/01/2020,0.85105,A,F
20/01/2020,0.85275,A,F
21/01/2020,0.8503,A,F
22/01/2020,0.84445,A,F
23/01/2020,0.84498,A,F
24/01/2020,0.84313,A,F
27/01/2020,0.84358,A,F
28/01/2020,0.84603,A,F
29/01/2020,0.8458,A,F
30/01/2020,0.84183,A,F
31/01/2020,0.84175,A,F
03/02/2020,0.84775,A,F
04/02/2020,0.8488,A,F
05/02/2020,0.84444,A,F
06/02/2020,0.84835,A,F
07/02/2020,0.8472,A,F
10/02/2020,0.84628,A,F
11/02/2020,0.84325,A,F
12/02/2020,0.84058,A,F
13/02/2020,0.83375,A,F
14/02/2020,0.83208,A,F
17/02/2020,0.83238,A,F
18/02/2020,0.82985,A,F
19/02/2020,0.83148,A,F
20/02/2020,0.8384,A,F
21/02/2020,0.8351,A,F
24/02/2020,0.83833,A,F
25/02/2020,0.8363,A,F
26/02/2020,0.8415,A,F
27/02/2020,0.84995,A,F
28/02/2020,0.85315,A,F
02/03/2020,0.87113,A,F
03/03/2020,0.8701,A,F
04/03/2020,0.8685,A,F
05/03/2020,0.8667,A,F
06/03/2020,0.87165,A,F
09/03/2020,0.87383,A,F
10/03/2020,0.87385,A,F
11/03/2020,0.8769,A,F
12/03/2020,0.88623,A,F
13/03/2020,0.8907,A,F
16/03/2020,0.90918,A,F
17/03/2020,0.90823,A,F
18/03/2020,0.9219,A,F
19/03/2020,0.92985,A,F
20/03/2020,0.91028,A,F
23/03/2020,0.9297,A,F
24/03/2020,0.921,A,F
25/03/2020,0.91503,A,F
26/03/2020,0.91348,A,F
27/03/2020,0.89743,A,F
30/03/2020,0.889,A,F
31/03/2020,0.88643,A,F
01/04/2020,0.8846,A,F
02/04/2020,0.87738,A,F
03/04/2020,0.8785,A,F
06/04/2020,0.878,A,F
07/04/2020,0.88093,A,F
08/04/2020,0.87948,A,F
09/04/2020,0.87565,A,F
14/04/2020,0.87253,A,F
15/04/2020,0.87385,A,F
16/04/2020,0.87163,A,F
17/04/2020,0.86978,A,F
20/04/2020,0.87343,A,F
21/04/2020,0.8812,A,F
22/04/2020,0.8792,A,F
23/04/2020,0.872,A,F
24/04/2020,0.87498,A,F
27/04/2020,0.87263,A,F
28/04/2020,0.87078,A,F
29/04/2020,0.87378,A,F
30/04/2020,0.86905,A,F
04/05/2020,0.87898,A,F
05/05/2020,0.8706,A,F
06/05/2020,0.87253,A,F
07/05/2020,0.87478,A,F
08/05/2020,0.87535,A,F
11/05/2020,0.87875,A,F
12/05/2020,0.87773,A,F
13/05/2020,0.88245,A,F
14/05/2020,0.88495,A,F
15/05/2020,0.88738,A,F
18/05/2020,0.89153,A,F
19/05/2020,0.89535,A,F
20/05/2020,0.89358,A,F
21/05/2020,0.89943,A,F
22/05/2020,0.89563,A,F
25/05/2020,0.89515,A,F
26/05/2020,0.88878,A,F
27/05/2020,0.89595,A,F
28/05/2020,0.89728,A,F
29/05/2020,0.90088,A,F
01/06/2020,0.89673,A,F
02/06/2020,0.89083,A,F
03/06/2020,0.89065,A,F
04/06/2020,0.89685,A,F
05/06/2020,0.89448,A,F
08/06/2020,0.89173,A,F
09/06/2020,0.8912,A,F
10/06/2020,0.88963,A,F
11/06/2020,0.89665,A,F
12/06/2020,0.89653,A,F
15/06/2020,0.89648,A,F
16/06/2020,0.8937,A,F
17/06/2020,0.89448,A,F
18/06/2020,0.90028,A,F
19/06/2020,0.90505,A,F
22/06/2020,0.90328,A,F
23/06/2020,0.9063,A,F
24/06/2020,0.90343,A,F
25/06/2020,0.90133,A,F
26/06/2020,0.90575,A,F
29/06/2020,0.9154,A,F
30/06/2020,0.91243,A,F
01/07/2020,0.9043,A,F
02/07/2020,0.90225,A,F
03/07/2020,0.9012,A,F
06/07/2020,0.90505,A,F
07/07/2020,0.9015,A,F
08/07/2020,0.89923,A,F
09/07/2020,0.89655,A,F
10/07/2020,0.8957,A,F
13/07/2020,0.89938,A,F
14/07/2020,0.90778,A,F
15/07/2020,0.9054,A,F
16/07/2020,0.90875,A,F
17/07/2020,0.91078,A,F
20/07/2020,0.90575,A,F
21/07/2020,0.90055,A,F
22/07/2020,0.91123,A,F
23/07/2020,0.91195,A,F
24/07/2020,0.90985,A,F
27/07/2020,0.9134,A,F
28/07/2020,0.90968,A,F
29/07/2020,0.90385,A,F
30/07/2020,0.90268,A,F
31/07/2020,0.90053,A,F
03/08/2020,0.90013,A,F
04/08/2020,0.90335,A,F
05/08/2020,0.90265,A,F
06/08/2020,0.90033,A,F
07/08/2020,0.90373,A,F
10/08/2020,0.90155,A,F
11/08/2020,0.89843,A,F
12/08/2020,0.90475,A,F
13/08/2020,0.90373,A,F
14/08/2020,0.90173,A,F
17/08/2020,0.90625,A,F
18/08/2020,0.90375,A,F
19/08/2020,0.90345,A,F
20/08/2020,0.90173,A,F
21/08/2020,0.89755,A,F
24/08/2020,0.90175,A,F
25/08/2020,0.89945,A,F
26/08/2020,0.8969,A,F
27/08/2020,0.89505,A,F
28/08/2020,0.89468,A,F
31/08/2020,0.89605,A,F
01/09/2020,0.88975,A,F
02/09/2020,0.8884,A,F
03/09/2020,0.89135,A,F
04/09/2020,0.89325,A,F
07/09/2020,0.89835,A,F
08/09/2020,0.90453,A,F
09/09/2020,0.91213,A,F
10/09/2020,0.9159,A,F
11/09/2020,0.92408,A,F
14/09/2020,0.9219,A,F
15/09/2020,0.92095,A,F
16/09/2020,0.91423,A,F
17/09/2020,0.9153,A,F
18/09/2020,0.91318,A,F
21/09/2020,0.91608,A,F
22/09/2020,0.91743,A,F
23/09/2020,0.91885,A,F
24/09/2020,0.91228,A,F
25/09/2020,0.91343,A,F
28/09/2020,0.90508,A,F
29/09/2020,0.90963,A,F
30/09/2020,0.91235,A,F
01/10/2020,0.90723,A,F
02/10/2020,0.90673,A,F
05/10/2020,0.9081,A,F
06/10/2020,0.91058,A,F
07/10/2020,0.91413,A,F
08/10/2020,0.91035,A,F
09/10/2020,0.91167,A,F
12/10/2020,0.90598,A,F
13/10/2020,0.90591,A,F
14/10/2020,0.90395,A,F
15/10/2020,0.90535,A,F
16/10/2020,0.90915,A,F
19/10/2020,0.90588,A,F
20/10/2020,0.91329,A,F
21/10/2020,0.90754,A,F
22/10/2020,0.90273,A,F
23/10/2020,0.90675,A,F
26/10/2020,0.90755,A,F
27/10/2020,0.90718,A,F
28/10/2020,0.90662,A,F
29/10/2020,0.9043,A,F
30/10/2020,0.90208,A,F
02/11/2020,0.90053,A,F
03/11/2020,0.90042,A,F
04/11/2020,0.89954,A,F
05/11/2020,0.9045,A,F
06/11/2020,0.9043,A,F
09/11/2020,0.90224,A,F
10/11/2020,0.89183,A,F
11/11/2020,0.88935,A,F
12/11/2020,0.89765,A,F
13/11/2020,0.89683,A,F
16/11/2020,0.89819,A,F
17/11/2020,0.89585,A,F
18/11/2020,0.89373,A,F
19/11/2020,0.89378,A,F
20/11/2020,0.89393,A,F
23/11/2020,0.88888,A,F
24/11/2020,0.89012,A,F
25/11/2020,0.89129,A,F
26/11/2020,0.89129,A,F
27/11/2020,0.89442,A,F
30/11/2020,0.89845,A,F
01/12/2020,0.89798,A,F
02/12/2020,0.9049,A,F
03/12/2020,0.90358,A,F
04/12/2020,0.90282,A,F
07/12/2020,0.91215,A,F
08/12/2020,0.91143,A,F
09/12/2020,0.9,A,F
10/12/2020,0.911,A,F
11/12/2020,0.92294,A,F
14/12/2020,0.907,A,F
15/12/2020,0.90795,A,F
16/12/2020,0.8995,A,F
17/12/2020,0.9005,A,F
18/12/2020,0.90828,A,F
21/12/2020,0.9161,A,F
22/12/2020,0.91148,A,F
23/12/2020,0.907,A,F
24/12/2020,0.89795,A,F
28/12/2020,0.90408,A,F
29/12/2020,0.90863,A,F
30/12/2020,0.90307,A,F
31/12/2020,0.89903,A,F
04/01/2021,0.9016,A,F
05/01/2021,0.90333,A,F
06/01/2021,0.90635,A,F
07/01/2021,0.9019,A,F
08/01/2021,0.90128,A,F
11/01/2021,0.90235,A,F
12/01/2021,0.8944,A,F
13/01/2021,0.88983,A,F
14/01/2021,0.88943,A,F
15/01/2021,0.88998,A,F
18/01/2021,0.89073,A,F
19/01/2021,0.891,A,F
20/01/2021,0.88563,A,F
21/01/2021,0.88625,A,F
22/01/2021,0.89045,A,F
25/01/2021,0.888,A,F
26/01/2021,0.88698,A,F
27/01/2021,0.88395,A,F
28/01/2021,0.88603,A,F
29/01/2021,0.88383,A,F
01/02/2021,0.882,A,F
02/02/2021,0.88075,A,F
03/02/2021,0.88145,A,F
04/02/2021,0.87693,A,F
05/02/2021,0.87538,A,F
08/02/2021,0.87833,A,F
09/02/2021,0.87828,A,F
10/02/2021,0.8765,A,F
11/02/2021,0.87755,A,F
12/02/2021,0.87753,A,F
15/02/2021,0.87225,A,F
16/02/2021,0.87333,A,F
17/02/2021,0.8696,A,F
18/02/2021,0.8654,A,F
19/02/2021,0.86508,A,F
22/02/2021,0.8653,A,F
23/02/2021,0.86308,A,F
24/02/2021,0.8603,A,F
25/02/2021,0.86408,A,F
26/02/2021,0.87053,A,F
01/03/2021,0.86558,A,F
02/03/2021,0.86433,A,F
03/03/2021,0.86351,A,F
04/03/2021,0.8627,A,F
05/03/2021,0.863,A,F
08/03/2021,0.85728,A,F
09/03/2021,0.85704,A,F
10/03/2021,0.85655,A,F
11/03/2021,0.8567,A,F
12/03/2021,0.85835,A,F
15/03/2021,0.8567,A,F
16/03/2021,0.85945,A,F
17/03/2021,0.85668,A,F
18/03/2021,0.85575,A,F
19/03/2021,0.85763,A,F
22/03/2021,0.86233,A,F
23/03/2021,0.86198,A,F
24/03/2021,0.8625,A,F
25/03/2021,0.86068,A,F
26/03/2021,0.85503,A,F
29/03/2021,0.8512,A,F
30/03/2021,0.85378,A,F
31/03/2021,0.85209,A,F
01/04/2021,0.85195,A,F
06/04/2021,0.85358,A,F
07/04/2021,0.86065,A,F
08/04/2021,0.8629,A,F
09/04/2021,0.86658,A,F
12/04/2021,0.86518,A,F
13/04/2021,0.86698,A,F
14/04/2021,0.86918,A,F
15/04/2021,0.86753,A,F
16/04/2021,0.86793,A,F
19/04/2021,0.86355,A,F
20/04/2021,0.86295,A,F
21/04/2021,0.8625,A,F
22/04/2021,0.86855,A,F
23/04/2021,0.86905,A,F
26/04/2021,0.86975,A,F
27/04/2021,0.86895,A,F
28/04/2021,0.86988,A,F
29/04/2021,0.8691,A,F
30/04/2021,0.86863,A,F
03/05/2021,0.86838,A,F
04/05/2021,0.8677,A,F
05/05/2021,0.86274,A,F
06/05/2021,0.86708,A,F
07/05/2021,0.8681,A,F
10/05/2021,0.86195,A,F
11/05/2021,0.86013,A,F
12/05/2021,0.85798,A,F
13/05/2021,0.86063,A,F
14/05/2021,0.86083,A,F
17/05/2021,0.86215,A,F
18/05/2021,0.85998,A,F
19/05/2021,0.86233,A,F
20/05/2021,0.864,A,F
21/05/2021,0.8587,A,F
24/05/2021,0.86408,A,F
25/05/2021,0.86573,A,F
26/05/2021,0.8633,A,F
27/05/2021,0.86068,A,F
28/05/2021,0.85765,A,F
31/05/2021,0.86013,A,F
01/06/2021,0.86285,A,F
02/06/2021,0.86125,A,F
03/06/2021,0.85955,A,F
04/06/2021,0.8569,A,F
07/06/2021,0.85825,A,F
08/06/2021,0.861,A,F
09/06/2021,0.86053,A,F
10/06/2021,0.86293,A,F
11/06/2021,0.8571,A,F
14/06/2021,0.85898,A,F
15/06/2021,0.8615,A,F
16/06/2021,0.8583,A,F
17/06/2021,0.85525,A,F
18/06/2021,0.85785,A,F
21/06/2021,0.8567,A,F
22/06/2021,0.8556,A,F
23/06/2021,0.85435,A,F
24/06/2021,0.85883,A,F
25/06/2021,0.8595,A,F
28/06/2021,0.8571,A,F
29/06/2021,0.85948,A,F
30/06/2021,0.85805,A,F
01/07/2021,0.86033,A,F
02/07/2021,0.86003,A,F
05/07/2021,0.85665,A,F
06/07/2021,0.8545,A,F
07/07/2021,0.855,A,F
08/07/2021,0.86133,A,F
09/07/2021,0.85758,A,F
12/07/2021,0.8557,A,F
13/07/2021,0.85518,A,F
14/07/2021,0.85158,A,F
15/07/2021,0.85188,A,F
16/07/2021,0.85298,A,F
19/07/2021,0.85913,A,F
20/07/2021,0.86545,A,F
21/07/2021,0.86363,A,F
22/07/2021,0.85563,A,F
23/07/2021,0.85543,A,F
26/07/2021,0.85468,A,F
27/07/2021,0.85503,A,F
28/07/2021,0.85095,A,F
29/07/2021,0.8508,A,F
30/07/2021,0.8514,A,F
02/08/2021,0.85568,A,F
03/08/2021,0.85355,A,F
04/08/2021,0.85153,A,F
05/08/2021,0.8506,A,F
06/08/2021,0.8484,A,F
09/08/2021,0.84745,A,F
10/08/2021,0.84568,A,F
11/08/2021,0.84698,A,F
12/08/2021,0.84743,A,F
13/08/2021,0.85093,A,F
16/08/2021,0.84873,A,F
17/08/2021,0.85323,A,F
18/08/2021,0.85183,A,F
19/08/2021,0.85523,A,F
20/08/2021,0.8575,A,F
23/08/2021,0.85635,A,F
24/08/2021,0.85578,A,F
25/08/2021,0.8559,A,F
26/08/2021,0.85718,A,F
27/08/2021,0.85703,A,F
30/08/2021,0.85748,A,F
31/08/2021,0.85875,A,F
01/09/2021,0.85863,A,F
02/09/2021,0.85915,A,F
03/09/2021,0.8584,A,F
06/09/2021,0.8571,A,F
07/09/2021,0.86115,A,F
08/09/2021,0.85873,A,F
09/09/2021,0.85555,A,F
10/09/2021,0.8526,A,F
13/09/2021,0.8512,A,F
14/09/2021,0.8526,A,F
15/09/2021,0.8551,A,F
16/09/2021,0.85025,A,F
17/09/2021,0.85363,A,F
20/09/2021,0.85705,A,F
21/09/2021,0.85855,A,F
22/09/2021,0.86,A,F
23/09/2021,0.85495,A,F
24/09/2021,0.85703,A,F
27/09/2021,0.8542,A,F
28/09/2021,0.8595,A,F
29/09/2021,0.86443,A,F
30/09/2021,0.86053,A,F
01/10/2021,0.85653,A,F
04/10/2021,0.8553,A,F
05/10/2021,0.85173,A,F
06/10/2021,0.8497,A,F
07/10/2021,0.85023,A,F
08/10/2021,0.8489,A,F
11/10/2021,0.84878,A,F
12/10/2021,0.84755,A,F
13/10/2021,0.84898,A,F
14/10/2021,0.84618,A,F
15/10/2021,0.84368,A,F
18/10/2021,0.84438,A,F
19/10/2021,0.84275,A,F
20/10/2021,0.84503,A,F
21/10/2021,0.8429,A,F
22/10/2021,0.8437,A,F
25/10/2021,0.8438,A,F
26/10/2021,0.84178,A,F
27/10/2021,0.8453,A,F
28/10/2021,0.84373,A,F
29/10/2021,0.8449,A,F
01/11/2021,0.84575,A,F
02/11/2021,0.84955,A,F
03/11/2021,0.84823,A,F
04/11/2021,0.8535,A,F
05/11/2021,0.85545,A,F
08/11/2021,0.85478,A,F
09/11/2021,0.8538,A,F
10/11/2021,0.85548,A,F
11/11/2021,0.85538,A,F
12/11/2021,0.85505,A,F
15/11/2021,0.85165,A,F
16/11/2021,0.84533,A,F
17/11/2021,0.8409,A,F
18/11/2021,0.84173,A,F
19/11/2021,0.83928,A,F
22/11/2021,0.83923,A,F
23/11/2021,0.84185,A,F
24/11/2021,0.83935,A,F
25/11/2021,0.84295,A,F
26/11/2021,0.8462,A,F
29/11/2021,0.84583,A,F
30/11/2021,0.85173,A,F
01/12/2021,0.85,A,F
02/12/2021,0.85135,A,F
03/12/2021,0.85048,A,F
06/12/2021,0.85128,A,F
07/12/2021,0.84933,A,F
08/12/2021,0.85603,A,F
09/12/2021,0.8574,A,F
10/12/2021,0.85355,A,F
13/12/2021,0.85158,A,F
14/12/2021,0.85345,A,F
15/12/2021,0.8498,A,F
16/12/2021,0.84835,A,F
17/12/2021,0.85208,A,F
20/12/2021,0.85205,A,F
21/12/2021,0.8528,A,F
22/12/2021,0.849,A,F
23/12/2021,0.84228,A,F
24/12/2021,0.84389,A,F
27/12/2021,0.8433,A,F
28/12/2021,0.84248,A,F
29/12/2021,0.84115,A,F
30/12/2021,0.8393,A,F
31/12/2021,0.84028,A,F
03/01/2022,0.84135,A,F
04/01/2022,0.83618,A,F
05/01/2022,0.83546,A,F
06/01/2022,0.83593,A,F
07/01/2022,0.8343,A,F
10/01/2022,0.83398,A,F
11/01/2022,0.83475,A,F
12/01/2022,0.83338,A,F
13/01/2022,0.83545,A,F
14/01/2022,0.83508,A,F
17/01/2022,0.83573,A,F
18/01/2022,0.83673,A,F
19/01/2022,0.83168,A,F
20/01/2022,0.83265,A,F
21/01/2022,0.83633,A,F
24/01/2022,0.83803,A,F
25/01/2022,0.83713,A,F
26/01/2022,0.83458,A,F
27/01/2022,0.83368,A,F
28/01/2022,0.83178,A,F
31/01/2022,0.83153,A,F
01/02/2022,0.83498,A,F
02/02/2022,0.83395,A,F
03/02/2022,0.83208,A,F
04/02/2022,0.84593,A,F
07/02/2022,0.84685,A,F
08/02/2022,0.84363,A,F
09/02/2022,0.84255,A,F
10/02/2022,0.84248,A,F
11/02/2022,0.83958,A,F
14/02/2022,0.8372,A,F
15/02/2022,0.83765,A,F
16/02/2022,0.8394,A,F
17/02/2022,0.83493,A,F
18/02/2022,0.83425,A,F
21/02/2022,0.83298,A,F
22/02/2022,0.83685,A,F
23/02/2022,0.83463,A,F
24/02/2022,0.83463,A,F
25/02/2022,0.8374,A,F
28/02/2022,0.8355,A,F
01/03/2022,0.8329,A,F
02/03/2022,0.83316,A,F
03/03/2022,0.82773,A,F
04/03/2022,0.82388,A,F
07/03/2022,0.82625,A,F
08/03/2022,0.83185,A,F
09/03/2022,0.8357,A,F
10/03/2022,0.84175,A,F
11/03/2022,0.8397,A,F
14/03/2022,0.83915,A,F
15/03/2022,0.84053,A,F
16/03/2022,0.83988,A,F
17/03/2022,0.84315,A,F
18/03/2022,0.83925,A,F
21/03/2022,0.83775,A,F
22/03/2022,0.83228,A,F
23/03/2022,0.8328,A,F
24/03/2022,0.83288,A,F
25/03/2022,0.8338,A,F
28/03/2022,0.83643,A,F
29/03/2022,0.8444,A,F
30/03/2022,0.84563,A,F
31/03/2022,0.84595,A,F
01/04/2022,0.84145,A,F
04/04/2022,0.8389,A,F
05/04/2022,0.8349,A,F
06/04/2022,0.83473,A,F
07/04/2022,0.8345,A,F
08/04/2022,0.83355,A,F
11/04/2022,0.83693,A,F
12/04/2022,0.83455,A,F
13/04/2022,0.8328,A,F
14/04/2022,0.82908,A,F
19/04/2022,0.82955,A,F
20/04/2022,0.82965,A,F
21/04/2022,0.83523,A,F
22/04/2022,0.83925,A,F
25/04/2022,0.8433,A,F
26/04/2022,0.84135,A,F
27/04/2022,0.84215,A,F
28/04/2022,0.8435,A,F
29/04/2022,0.83908,A,F
02/05/2022,0.8381,A,F
03/05/2022,0.8413,A,F
04/05/2022,0.84194,A,F
05/05/2022,0.8519,A,F
06/05/2022,0.85625,A,F
09/05/2022,0.85235,A,F
10/05/2022,0.85595,A,F
11/05/2022,0.85393,A,F
12/05/2022,0.85293,A,F
13/05/2022,0.85115,A,F
16/05/2022,0.85045,A,F
17/05/2022,0.844,A,F
18/05/2022,0.8467,A,F
19/05/2022,0.84728,A,F
20/05/2022,0.8482,A,F
23/05/2022,0.84783,A,F
24/05/2022,0.8575,A,F
25/05/2022,0.85295,A,F
26/05/2022,0.85073,A,F
27/05/2022,0.84875,A,F
30/05/2022,0.8515,A,F
31/05/2022,0.85138,A,F
01/06/2022,0.85158,A,F
02/06/2022,0.85195,A,F
03/06/2022,0.8542,A,F
06/06/2022,0.85415,A,F
07/06/2022,0.85365,A,F
08/06/2022,0.85575,A,F
09/06/2022,0.85653,A,F
10/06/2022,0.85048,A,F
13/06/2022,0.8585,A,F
14/06/2022,0.86578,A,F
15/06/2022,0.86328,A,F
16/06/2022,0.8555,A,F
17/06/2022,0.855,A,F
20/06/2022,0.85748,A,F
21/06/2022,0.8601,A,F
22/06/2022,0.85885,A,F
23/06/2022,0.85818,A,F
24/06/2022,0.85773,A,F
27/06/2022,0.862,A,F
28/06/2022,0.8635,A,F
29/06/2022,0.86461,A,F
30/06/2022,0.8582,A,F
01/07/2022,0.86648,A,F
04/07/2022,0.8596,A,F
05/07/2022,0.85845,A,F
06/07/2022,0.85676,A,F
07/07/2022,0.85105,A,F
08/07/2022,0.84585,A,F
11/07/2022,0.8454,A,F
12/07/2022,0.84823,A,F
13/07/2022,0.84371,A,F
14/07/2022,0.8456,A,F
15/07/2022,0.84988,A,F
18/07/2022,0.84708,A,F
19/07/2022,0.85303,A,F
20/07/2022,0.85178,A,F
21/07/2022,0.85545,A,F
22/07/2022,0.85141,A,F
25/07/2022,0.84813,A,F
26/07/2022,0.84558,A,F
27/07/2022,0.84138,A,F
28/07/2022,0.83586,A,F
29/07/2022,0.8399,A,F
01/08/2022,0.837,A,F
02/08/2022,0.83665,A,F
03/08/2022,0.83629,A,F
04/08/2022,0.84231,A,F
05/08/2022,0.84268,A,F
08/08/2022,0.84165,A,F
09/08/2022,0.8452,A,F
10/08/2022,0.84608,A,F
11/08/2022,0.84575,A,F
12/08/2022,0.84715,A,F
15/08/2022,0.84375,A,F
16/08/2022,0.84218,A,F
17/08/2022,0.84208,A,F
18/08/2022,0.84391,A,F
19/08/2022,0.84938,A,F
22/08/2022,0.84658,A,F
23/08/2022,0.84343,A,F
24/08/2022,0.84283,A,F
25/08/2022,0.84293,A,F
26/08/2022,0.8459,A,F
29/08/2022,0.8542,A,F
30/08/2022,0.85645,A,F
31/08/2022,0.86035,A,F
01/09/2022,0.86473,A,F
02/09/2022,0.86478,A,F
05/09/2022,0.86358,A,F
06/09/2022,0.85743,A,F
07/09/2022,0.8651,A,F
08/09/2022,0.86656,A,F
09/09/2022,0.8686,A,F
12/09/2022,0.86778,A,F
13/09/2022,0.86793,A,F
14/09/2022,0.86498,A,F
15/09/2022,0.86934,A,F
16/09/2022,0.874,A,F
19/09/2022,0.87785,A,F
20/09/2022,0.87395,A,F
21/09/2022,0.87335,A,F
22/09/2022,0.87256,A,F
23/09/2022,0.88201,A,F
26/09/2022,0.89404,A,F
27/09/2022,0.89275,A,F
28/09/2022,0.90268,A,F
29/09/2022,0.89485,A,F
30/09/2022,0.883,A,F
03/10/2022,0.8707,A,F
04/10/2022,0.87273,A,F
05/10/2022,0.8734,A,F
06/10/2022,0.87583,A,F
07/10/2022,0.87383,A,F
10/10/2022,0.8773,A,F
11/10/2022,0.87703,A,F
12/10/2022,0.8784,A,F
13/10/2022,0.86513,A,F
14/10/2022,0.86823,A,F
17/10/2022,0.8625,A,F
18/10/2022,0.86928,A,F
19/10/2022,0.86993,A,F
20/10/2022,0.87258,A,F
21/10/2022,0.87728,A,F
24/10/2022,0.8707,A,F
25/10/2022,0.87143,A,F
26/10/2022,0.86603,A,F
27/10/2022,0.86745,A,F
28/10/2022,0.8612,A,F
31/10/2022,0.86115,A,F
01/11/2022,0.86058,A,F
02/11/2022,0.861,A,F
03/11/2022,0.87228,A,F
04/11/2022,0.87478,A,F
07/11/2022,0.87135,A,F
08/11/2022,0.87378,A,F
09/11/2022,0.87774,A,F
10/11/2022,0.87298,A,F
11/11/2022,0.87538,A,F
14/11/2022,0.87513,A,F
15/11/2022,0.87455,A,F
16/11/2022,0.87483,A,F
17/11/2022,0.87475,A,F
18/11/2022,0.87063,A,F
21/11/2022,0.86793,A,F
22/11/2022,0.86358,A,F
23/11/2022,0.86369,A,F
24/11/2022,0.85933,A,F
25/11/2022,0.85885,A,F
28/11/2022,0.86606,A,F
29/11/2022,0.86218,A,F
30/11/2022,0.86488,A,F
01/12/2022,0.85715,A,F
02/12/2022,0.85855,A,F
05/12/2022,0.86085,A,F
06/12/2022,0.8617,A,F
07/12/2022,0.86408,A,F
08/12/2022,0.86258,A,F
09/12/2022,0.8595,A,F
12/12/2022,0.86006,A,F
13/12/2022,0.85753,A,F
14/12/2022,0.86118,A,F
15/12/2022,0.86194,A,F
16/12/2022,0.87233,A,F
19/12/2022,0.87118,A,F
20/12/2022,0.8753,A,F
21/12/2022,0.87651,A,F
22/12/2022,0.88243,A,F
23/12/2022,0.8803,A,F
