"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO2","30.09.2018 01:00 - 30.09.2018 02:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","313","2646","n/e","n/e","6","n/e","n/e","n/e","n/e","466"
"BZN|NO2","30.09.2018 02:00 - 30.09.2018 03:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","315","2714","n/e","n/e","5","n/e","n/e","n/e","n/e","451"
"BZN|NO2","30.09.2018 03:00 - 30.09.2018 04:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","315","2721","n/e","n/e","5","n/e","n/e","n/e","n/e","398"
"BZN|NO2","30.09.2018 04:00 - 30.09.2018 05:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","313","2789","n/e","n/e","4","n/e","n/e","n/e","n/e","353"
"BZN|NO2","30.09.2018 05:00 - 30.09.2018 06:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","313","2890","n/e","n/e","4","n/e","n/e","n/e","n/e","323"
"BZN|NO2","30.09.2018 06:00 - 30.09.2018 07:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","313","2953","n/e","n/e","3","n/e","n/e","n/e","n/e","302"
"BZN|NO2","30.09.2018 07:00 - 30.09.2018 08:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","312","2959","n/e","n/e","3","n/e","n/e","n/e","n/e","261"
"BZN|NO2","30.09.2018 08:00 - 30.09.2018 09:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","312","3391","n/e","n/e","3","n/e","n/e","n/e","n/e","229"
"BZN|NO2","30.09.2018 09:00 - 30.09.2018 10:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","312","3988","n/e","n/e","4","n/e","n/e","n/e","n/e","239"
"BZN|NO2","30.09.2018 10:00 - 30.09.2018 11:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","311","4066","n/e","n/e","4","n/e","n/e","n/e","n/e","259"
"BZN|NO2","30.09.2018 11:00 - 30.09.2018 12:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","310","3836","n/e","n/e","4","n/e","n/e","n/e","n/e","304"
"BZN|NO2","30.09.2018 12:00 - 30.09.2018 13:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","308","3548","n/e","n/e","3","n/e","n/e","n/e","n/e","316"
"BZN|NO2","30.09.2018 13:00 - 30.09.2018 14:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","308","3530","n/e","n/e","3","n/e","n/e","n/e","n/e","283"
"BZN|NO2","30.09.2018 14:00 - 30.09.2018 15:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","309","3644","n/e","n/e","3","n/e","n/e","n/e","n/e","277"
"BZN|NO2","30.09.2018 15:00 - 30.09.2018 16:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","308","3792","n/e","n/e","3","n/e","n/e","n/e","n/e","239"
"BZN|NO2","30.09.2018 16:00 - 30.09.2018 17:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","307","4538","n/e","n/e","3","n/e","n/e","n/e","n/e","233"
"BZN|NO2","30.09.2018 17:00 - 30.09.2018 18:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","5986","n/e","n/e","3","n/e","n/e","n/e","n/e","238"
"BZN|NO2","30.09.2018 18:00 - 30.09.2018 19:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","6401","n/e","n/e","3","n/e","n/e","n/e","n/e","186"
"BZN|NO2","30.09.2018 19:00 - 30.09.2018 20:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","304","6416","n/e","n/e","3","n/e","n/e","n/e","n/e","139"
"BZN|NO2","30.09.2018 20:00 - 30.09.2018 21:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","5964","n/e","n/e","3","n/e","n/e","n/e","n/e","110"
"BZN|NO2","30.09.2018 21:00 - 30.09.2018 22:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","307","6092","n/e","n/e","2","n/e","n/e","n/e","n/e","79"
"BZN|NO2","30.09.2018 22:00 - 30.09.2018 23:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","5594","n/e","n/e","2","n/e","n/e","n/e","n/e","57"
"BZN|NO2","30.09.2018 23:00 - 01.10.2018 00:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","304","5037","n/e","n/e","2","n/e","n/e","n/e","n/e","44"
"BZN|NO2","01.10.2018 00:00 - 01.10.2018 01:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","295","5175","n/e","n/e","2","n/e","n/e","n/e","n/e","39"
"BZN|NO2","01.10.2018 01:00 - 01.10.2018 02:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","295","5272","n/e","n/e","2","n/e","n/e","n/e","n/e","36"
"BZN|NO2","01.10.2018 02:00 - 01.10.2018 03:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","294","5379","n/e","n/e","2","n/e","n/e","n/e","n/e","39"
"BZN|NO2","01.10.2018 03:00 - 01.10.2018 04:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","5645","n/e","n/e","2","n/e","n/e","n/e","n/e","46"
"BZN|NO2","01.10.2018 04:00 - 01.10.2018 05:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","5957","n/e","n/e","2","n/e","n/e","n/e","n/e","58"
"BZN|NO2","01.10.2018 05:00 - 01.10.2018 06:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","292","6298","n/e","n/e","2","n/e","n/e","n/e","n/e","75"
"BZN|NO2","01.10.2018 06:00 - 01.10.2018 07:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","290","6617","n/e","n/e","2","n/e","n/e","n/e","n/e","91"
"BZN|NO2","01.10.2018 07:00 - 01.10.2018 08:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","290","6947","n/e","n/e","2","n/e","n/e","n/e","n/e","108"
"BZN|NO2","01.10.2018 08:00 - 01.10.2018 09:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","291","7009","n/e","n/e","3","n/e","n/e","n/e","n/e","139"
"BZN|NO2","01.10.2018 09:00 - 01.10.2018 10:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","295","6930","n/e","n/e","3","n/e","n/e","n/e","n/e","172"
"BZN|NO2","01.10.2018 10:00 - 01.10.2018 11:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","6886","n/e","n/e","4","n/e","n/e","n/e","n/e","217"
"BZN|NO2","01.10.2018 11:00 - 01.10.2018 12:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","291","6292","n/e","n/e","5","n/e","n/e","n/e","n/e","262"
"BZN|NO2","01.10.2018 12:00 - 01.10.2018 13:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","291","6086","n/e","n/e","5","n/e","n/e","n/e","n/e","285"
"BZN|NO2","01.10.2018 13:00 - 01.10.2018 14:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","291","6133","n/e","n/e","5","n/e","n/e","n/e","n/e","300"
"BZN|NO2","01.10.2018 14:00 - 01.10.2018 15:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","289","6104","n/e","n/e","6","n/e","n/e","n/e","n/e","304"
"BZN|NO2","01.10.2018 15:00 - 01.10.2018 16:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","6214","n/e","n/e","5","n/e","n/e","n/e","n/e","311"
"BZN|NO2","01.10.2018 16:00 - 01.10.2018 17:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","285","6137","n/e","n/e","5","n/e","n/e","n/e","n/e","315"
"BZN|NO2","01.10.2018 17:00 - 01.10.2018 18:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","285","6307","n/e","n/e","4","n/e","n/e","n/e","n/e","281"
"BZN|NO2","01.10.2018 18:00 - 01.10.2018 19:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","286","6797","n/e","n/e","3","n/e","n/e","n/e","n/e","238"
"BZN|NO2","01.10.2018 19:00 - 01.10.2018 20:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","283","6854","n/e","n/e","3","n/e","n/e","n/e","n/e","204"
"BZN|NO2","01.10.2018 20:00 - 01.10.2018 21:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","282","6781","n/e","n/e","3","n/e","n/e","n/e","n/e","172"
"BZN|NO2","01.10.2018 21:00 - 01.10.2018 22:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","283","6808","n/e","n/e","2","n/e","n/e","n/e","n/e","148"
"BZN|NO2","01.10.2018 22:00 - 01.10.2018 23:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","282","6623","n/e","n/e","2","n/e","n/e","n/e","n/e","126"
"BZN|NO2","01.10.2018 23:00 - 02.10.2018 00:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","279","6030","n/e","n/e","2","n/e","n/e","n/e","n/e","104"
"BZN|NO2","02.10.2018 00:00 - 02.10.2018 01:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","294","5454","n/e","n/e","0","n/e","n/e","n/e","n/e","82"
"BZN|NO2","02.10.2018 01:00 - 02.10.2018 02:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","4946","n/e","n/e","0","n/e","n/e","n/e","n/e","95"
"BZN|NO2","02.10.2018 02:00 - 02.10.2018 03:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","4824","n/e","n/e","0","n/e","n/e","n/e","n/e","100"
"BZN|NO2","02.10.2018 03:00 - 02.10.2018 04:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","294","4823","n/e","n/e","0","n/e","n/e","n/e","n/e","151"
"BZN|NO2","02.10.2018 04:00 - 02.10.2018 05:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","294","4729","n/e","n/e","1","n/e","n/e","n/e","n/e","154"
"BZN|NO2","02.10.2018 05:00 - 02.10.2018 06:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","295","5981","n/e","n/e","1","n/e","n/e","n/e","n/e","148"
"BZN|NO2","02.10.2018 06:00 - 02.10.2018 07:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","297","6506","n/e","n/e","2","n/e","n/e","n/e","n/e","207"
"BZN|NO2","02.10.2018 07:00 - 02.10.2018 08:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298","6802","n/e","n/e","3","n/e","n/e","n/e","n/e","235"
"BZN|NO2","02.10.2018 08:00 - 02.10.2018 09:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","297","6903","n/e","n/e","4","n/e","n/e","n/e","n/e","254"
"BZN|NO2","02.10.2018 09:00 - 02.10.2018 10:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","297","6878","n/e","n/e","4","n/e","n/e","n/e","n/e","291"
"BZN|NO2","02.10.2018 10:00 - 02.10.2018 11:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298","6754","n/e","n/e","4","n/e","n/e","n/e","n/e","369"
"BZN|NO2","02.10.2018 11:00 - 02.10.2018 12:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298","6515","n/e","n/e","7","n/e","n/e","n/e","n/e","404"
"BZN|NO2","02.10.2018 12:00 - 02.10.2018 13:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","303","6208","n/e","n/e","8","n/e","n/e","n/e","n/e","441"
"BZN|NO2","02.10.2018 13:00 - 02.10.2018 14:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","5948","n/e","n/e","8","n/e","n/e","n/e","n/e","479"
"BZN|NO2","02.10.2018 14:00 - 02.10.2018 15:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","309","5978","n/e","n/e","8","n/e","n/e","n/e","n/e","451"
"BZN|NO2","02.10.2018 15:00 - 02.10.2018 16:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","311","5934","n/e","n/e","8","n/e","n/e","n/e","n/e","469"
"BZN|NO2","02.10.2018 16:00 - 02.10.2018 17:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","312","5960","n/e","n/e","8","n/e","n/e","n/e","n/e","470"
"BZN|NO2","02.10.2018 17:00 - 02.10.2018 18:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","6095","n/e","n/e","8","n/e","n/e","n/e","n/e","497"
"BZN|NO2","02.10.2018 18:00 - 02.10.2018 19:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","310","6533","n/e","n/e","8","n/e","n/e","n/e","n/e","482"
"BZN|NO2","02.10.2018 19:00 - 02.10.2018 20:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","313","6239","n/e","n/e","8","n/e","n/e","n/e","n/e","475"
"BZN|NO2","02.10.2018 20:00 - 02.10.2018 21:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","314","6070","n/e","n/e","8","n/e","n/e","n/e","n/e","474"
"BZN|NO2","02.10.2018 21:00 - 02.10.2018 22:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","317","5379","n/e","n/e","8","n/e","n/e","n/e","n/e","491"
"BZN|NO2","02.10.2018 22:00 - 02.10.2018 23:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","317","4888","n/e","n/e","7","n/e","n/e","n/e","n/e","456"
"BZN|NO2","02.10.2018 23:00 - 03.10.2018 00:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","316","4504","n/e","n/e","8","n/e","n/e","n/e","n/e","439"
"BZN|NO2","03.10.2018 00:00 - 03.10.2018 01:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","3907","n/e","n/e","6","n/e","n/e","n/e","n/e","378"
"BZN|NO2","03.10.2018 01:00 - 03.10.2018 02:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","303","3312","n/e","n/e","6","n/e","n/e","n/e","n/e","389"
"BZN|NO2","03.10.2018 02:00 - 03.10.2018 03:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","300","3409","n/e","n/e","6","n/e","n/e","n/e","n/e","383"
"BZN|NO2","03.10.2018 03:00 - 03.10.2018 04:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","299","3324","n/e","n/e","6","n/e","n/e","n/e","n/e","373"
"BZN|NO2","03.10.2018 04:00 - 03.10.2018 05:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","297","3584","n/e","n/e","5","n/e","n/e","n/e","n/e","360"
"BZN|NO2","03.10.2018 05:00 - 03.10.2018 06:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","296","4068","n/e","n/e","5","n/e","n/e","n/e","n/e","334"
"BZN|NO2","03.10.2018 06:00 - 03.10.2018 07:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","295","5022","n/e","n/e","4","n/e","n/e","n/e","n/e","299"
"BZN|NO2","03.10.2018 07:00 - 03.10.2018 08:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","6390","n/e","n/e","3","n/e","n/e","n/e","n/e","256"
"BZN|NO2","03.10.2018 08:00 - 03.10.2018 09:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","6748","n/e","n/e","3","n/e","n/e","n/e","n/e","229"
"BZN|NO2","03.10.2018 09:00 - 03.10.2018 10:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","6763","n/e","n/e","3","n/e","n/e","n/e","n/e","215"
"BZN|NO2","03.10.2018 10:00 - 03.10.2018 11:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","294","6693","n/e","n/e","3","n/e","n/e","n/e","n/e","207"
"BZN|NO2","03.10.2018 11:00 - 03.10.2018 12:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","294","6804","n/e","n/e","3","n/e","n/e","n/e","n/e","213"
"BZN|NO2","03.10.2018 12:00 - 03.10.2018 13:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","296","6476","n/e","n/e","3","n/e","n/e","n/e","n/e","227"
"BZN|NO2","03.10.2018 13:00 - 03.10.2018 14:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","297","6131","n/e","n/e","3","n/e","n/e","n/e","n/e","245"
"BZN|NO2","03.10.2018 14:00 - 03.10.2018 15:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","295","6020","n/e","n/e","3","n/e","n/e","n/e","n/e","248"
"BZN|NO2","03.10.2018 15:00 - 03.10.2018 16:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","295","5899","n/e","n/e","4","n/e","n/e","n/e","n/e","243"
"BZN|NO2","03.10.2018 16:00 - 03.10.2018 17:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","5786","n/e","n/e","4","n/e","n/e","n/e","n/e","217"
"BZN|NO2","03.10.2018 17:00 - 03.10.2018 18:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","6423","n/e","n/e","3","n/e","n/e","n/e","n/e","177"
"BZN|NO2","03.10.2018 18:00 - 03.10.2018 19:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","292","6723","n/e","n/e","3","n/e","n/e","n/e","n/e","140"
"BZN|NO2","03.10.2018 19:00 - 03.10.2018 20:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","6869","n/e","n/e","2","n/e","n/e","n/e","n/e","110"
"BZN|NO2","03.10.2018 20:00 - 03.10.2018 21:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","6776","n/e","n/e","2","n/e","n/e","n/e","n/e","82"
"BZN|NO2","03.10.2018 21:00 - 03.10.2018 22:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","294","6704","n/e","n/e","1","n/e","n/e","n/e","n/e","59"
"BZN|NO2","03.10.2018 22:00 - 03.10.2018 23:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","5786","n/e","n/e","1","n/e","n/e","n/e","n/e","42"
"BZN|NO2","03.10.2018 23:00 - 04.10.2018 00:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","293","5242","n/e","n/e","1","n/e","n/e","n/e","n/e","34"
"BZN|NO2","04.10.2018 00:00 - 04.10.2018 01:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","292","5705","n/e","n/e","2","n/e","n/e","n/e","n/e","28"
"BZN|NO2","04.10.2018 01:00 - 04.10.2018 02:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","5553","n/e","n/e","2","n/e","n/e","n/e","n/e","50"
"BZN|NO2","04.10.2018 02:00 - 04.10.2018 03:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","5516","n/e","n/e","2","n/e","n/e","n/e","n/e","77"
"BZN|NO2","04.10.2018 03:00 - 04.10.2018 04:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","5626","n/e","n/e","2","n/e","n/e","n/e","n/e","110"
"BZN|NO2","04.10.2018 04:00 - 04.10.2018 05:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","286","5678","n/e","n/e","2","n/e","n/e","n/e","n/e","137"
"BZN|NO2","04.10.2018 05:00 - 04.10.2018 06:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","286","5906","n/e","n/e","2","n/e","n/e","n/e","n/e","152"
"BZN|NO2","04.10.2018 06:00 - 04.10.2018 07:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","6882","n/e","n/e","2","n/e","n/e","n/e","n/e","190"
"BZN|NO2","04.10.2018 07:00 - 04.10.2018 08:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","6827","n/e","n/e","2","n/e","n/e","n/e","n/e","232"
"BZN|NO2","04.10.2018 08:00 - 04.10.2018 09:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","7340","n/e","n/e","2","n/e","n/e","n/e","n/e","246"
"BZN|NO2","04.10.2018 09:00 - 04.10.2018 10:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","7281","n/e","n/e","2","n/e","n/e","n/e","n/e","206"
"BZN|NO2","04.10.2018 10:00 - 04.10.2018 11:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","7233","n/e","n/e","2","n/e","n/e","n/e","n/e","158"
"BZN|NO2","04.10.2018 11:00 - 04.10.2018 12:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","290","7163","n/e","n/e","2","n/e","n/e","n/e","n/e","91"
"BZN|NO2","04.10.2018 12:00 - 04.10.2018 13:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","295","7155","n/e","n/e","2","n/e","n/e","n/e","n/e","163"
"BZN|NO2","04.10.2018 13:00 - 04.10.2018 14:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","299","7076","n/e","n/e","2","n/e","n/e","n/e","n/e","194"
"BZN|NO2","04.10.2018 14:00 - 04.10.2018 15:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","303","6907","n/e","n/e","2","n/e","n/e","n/e","n/e","227"
"BZN|NO2","04.10.2018 15:00 - 04.10.2018 16:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","307","6816","n/e","n/e","2","n/e","n/e","n/e","n/e","242"
"BZN|NO2","04.10.2018 16:00 - 04.10.2018 17:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","308","6955","n/e","n/e","2","n/e","n/e","n/e","n/e","258"
"BZN|NO2","04.10.2018 17:00 - 04.10.2018 18:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","314","6629","n/e","n/e","2","n/e","n/e","n/e","n/e","292"
"BZN|NO2","04.10.2018 18:00 - 04.10.2018 19:00 (CET/CEST)","n/e","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","314","6701","n/e","n/e","2","n/e","n/e","n/e","n/e","333"
