"Time (CET/CEST)","BZN|BE > BZN|GB [MW]","BZN|GB > BZN|BE [MW]"
"03.04.2022 15:00 - 03.04.2022 15:15","813","0"
"03.04.2022 15:15 - 03.04.2022 15:30","814","0"
"03.04.2022 15:30 - 03.04.2022 15:45","813","0"
"03.04.2022 15:45 - 03.04.2022 16:00","813","0"
"03.04.2022 16:00 - 03.04.2022 16:15","715","0"
"03.04.2022 16:15 - 03.04.2022 16:30","715","0"
"03.04.2022 16:30 - 03.04.2022 16:45","715","0"
"03.04.2022 16:45 - 03.04.2022 17:00","711","0"
"03.04.2022 17:00 - 03.04.2022 17:15","498","0"
"03.04.2022 17:15 - 03.04.2022 17:30","495","0"
"03.04.2022 17:30 - 03.04.2022 17:45","495","0"
"03.04.2022 17:45 - 03.04.2022 18:00","468","0"
"03.04.2022 18:00 - 03.04.2022 18:15","0","47"
"03.04.2022 18:15 - 03.04.2022 18:30","0","74"
"03.04.2022 18:30 - 03.04.2022 18:45","0","74"
"03.04.2022 18:45 - 03.04.2022 19:00","0","80"
"03.04.2022 19:00 - 03.04.2022 19:15","0","337"
"03.04.2022 19:15 - 03.04.2022 19:30","0","341"
"03.04.2022 19:30 - 03.04.2022 19:45","0","341"
"03.04.2022 19:45 - 03.04.2022 20:00","0","336"
"03.04.2022 20:00 - 03.04.2022 20:15","0","105"
"03.04.2022 20:15 - 03.04.2022 20:30","0","101"
"03.04.2022 20:30 - 03.04.2022 20:45","0","101"
"03.04.2022 20:45 - 03.04.2022 21:00","0","101"
"03.04.2022 21:00 - 03.04.2022 21:15","0","15"
"03.04.2022 21:15 - 03.04.2022 21:30","0","14"
"03.04.2022 21:30 - 03.04.2022 21:45","0","14"
"03.04.2022 21:45 - 03.04.2022 22:00","0","14"
"03.04.2022 22:00 - 03.04.2022 22:15","0","32"
"03.04.2022 22:15 - 03.04.2022 22:30","0","33"
"03.04.2022 22:30 - 03.04.2022 22:45","0","32"
"03.04.2022 22:45 - 03.04.2022 23:00","0","33"
"03.04.2022 23:00 - 03.04.2022 23:15","0","110"
"03.04.2022 23:15 - 03.04.2022 23:30","0","111"
"03.04.2022 23:30 - 03.04.2022 23:45","0","111"
"03.04.2022 23:45 - 04.04.2022 00:00","0","110"
"04.04.2022 00:00 - 04.04.2022 00:15","0","45"
"04.04.2022 00:15 - 04.04.2022 00:30","0","45"
"04.04.2022 00:30 - 04.04.2022 00:45","0","45"
"04.04.2022 00:45 - 04.04.2022 01:00","0","38"
"04.04.2022 01:00 - 04.04.2022 01:15","231","0"
"04.04.2022 01:15 - 04.04.2022 01:30","237","0"
"04.04.2022 01:30 - 04.04.2022 01:45","237","0"
"04.04.2022 01:45 - 04.04.2022 02:00","237","0"
"04.04.2022 02:00 - 04.04.2022 02:15","175","0"
"04.04.2022 02:15 - 04.04.2022 02:30","175","0"
"04.04.2022 02:30 - 04.04.2022 02:45","174","0"
"04.04.2022 02:45 - 04.04.2022 03:00","173","0"
"04.04.2022 03:00 - 04.04.2022 03:15","63","0"
"04.04.2022 03:15 - 04.04.2022 03:30","63","0"
"04.04.2022 03:30 - 04.04.2022 03:45","63","0"
"04.04.2022 03:45 - 04.04.2022 04:00","64","0"
"04.04.2022 04:00 - 04.04.2022 04:15","187","0"
"04.04.2022 04:15 - 04.04.2022 04:30","189","0"
"04.04.2022 04:30 - 04.04.2022 04:45","189","0"
"04.04.2022 04:45 - 04.04.2022 05:00","185","0"
"04.04.2022 05:00 - 04.04.2022 05:15","0","3"
"04.04.2022 05:15 - 04.04.2022 05:30","0","6"
"04.04.2022 05:30 - 04.04.2022 05:45","0","6"
"04.04.2022 05:45 - 04.04.2022 06:00","0","6"
"04.04.2022 06:00 - 04.04.2022 06:15","76","0"
"04.04.2022 06:15 - 04.04.2022 06:30","77","0"
"04.04.2022 06:30 - 04.04.2022 06:45","77","0"
"04.04.2022 06:45 - 04.04.2022 07:00","82","0"
"04.04.2022 07:00 - 04.04.2022 07:15","321","0"
"04.04.2022 07:15 - 04.04.2022 07:30","326","0"
"04.04.2022 07:30 - 04.04.2022 07:45","326","0"
"04.04.2022 07:45 - 04.04.2022 08:00","325","0"
"04.04.2022 08:00 - 04.04.2022 08:15","224","0"
"04.04.2022 08:15 - 04.04.2022 08:30","223","0"
"04.04.2022 08:30 - 04.04.2022 08:45","223","0"
"04.04.2022 08:45 - 04.04.2022 09:00","253","0"
"04.04.2022 09:00 - 04.04.2022 09:15","795","0"
"04.04.2022 09:15 - 04.04.2022 09:30","825","0"
"04.04.2022 09:30 - 04.04.2022 09:45","825","0"
"04.04.2022 09:45 - 04.04.2022 10:00","825","0"
"04.04.2022 10:00 - 04.04.2022 10:15","768","0"
"04.04.2022 10:15 - 04.04.2022 10:30","768","0"
"04.04.2022 10:30 - 04.04.2022 10:45","768","0"
"04.04.2022 10:45 - 04.04.2022 11:00","773","0"
"04.04.2022 11:00 - 04.04.2022 11:15","1012","0"
"04.04.2022 11:15 - 04.04.2022 11:30","1017","0"
"04.04.2022 11:30 - 04.04.2022 11:45","1017","0"
"04.04.2022 11:45 - 04.04.2022 12:00","1017","0"
"04.04.2022 12:00 - 04.04.2022 12:15","1023","0"
"04.04.2022 12:15 - 04.04.2022 12:30","1023","0"
"04.04.2022 12:30 - 04.04.2022 12:45","1023","0"
"04.04.2022 12:45 - 04.04.2022 13:00","1023","0"
"04.04.2022 13:00 - 04.04.2022 13:15","1022","0"
"04.04.2022 13:15 - 04.04.2022 13:30","1023","0"
"04.04.2022 13:30 - 04.04.2022 13:45","1023","0"
"04.04.2022 13:45 - 04.04.2022 14:00","1023","0"
"04.04.2022 14:00 - 04.04.2022 14:15","1023","0"
"04.04.2022 14:15 - 04.04.2022 14:30","1023","0"
"04.04.2022 14:30 - 04.04.2022 14:45","1023","0"
"04.04.2022 14:45 - 04.04.2022 15:00","1022","0"
"04.04.2022 15:00 - 04.04.2022 15:15","896","0"
"04.04.2022 15:15 - 04.04.2022 15:30","895","0"
"04.04.2022 15:30 - 04.04.2022 15:45","895","0"
"04.04.2022 15:45 - 04.04.2022 16:00","896","0"
"04.04.2022 16:00 - 04.04.2022 16:15","1022","0"
"04.04.2022 16:15 - 04.04.2022 16:30","1023","0"
"04.04.2022 16:30 - 04.04.2022 16:45","1023","0"
"04.04.2022 16:45 - 04.04.2022 17:00","1022","0"
"04.04.2022 17:00 - 04.04.2022 17:15","898","0"
"04.04.2022 17:15 - 04.04.2022 17:30","897","0"
"04.04.2022 17:30 - 04.04.2022 17:45","897","0"
"04.04.2022 17:45 - 04.04.2022 18:00","898","0"
"04.04.2022 18:00 - 04.04.2022 18:15","1032","0"
"04.04.2022 18:15 - 04.04.2022 18:30","1034","0"
"04.04.2022 18:30 - 04.04.2022 18:45","1034","0"
"04.04.2022 18:45 - 04.04.2022 19:00","1033","0"
"04.04.2022 19:00 - 04.04.2022 19:15","956","0"
"04.04.2022 19:15 - 04.04.2022 19:30","956","0"
"04.04.2022 19:30 - 04.04.2022 19:45","956","0"
"04.04.2022 19:45 - 04.04.2022 20:00","956","0"
"04.04.2022 20:00 - 04.04.2022 20:15","1027","0"
"04.04.2022 20:15 - 04.04.2022 20:30","1027","0"
"04.04.2022 20:30 - 04.04.2022 20:45","1028","0"
"04.04.2022 20:45 - 04.04.2022 21:00","1027","0"
"04.04.2022 21:00 - 04.04.2022 21:15","1015","0"
"04.04.2022 21:15 - 04.04.2022 21:30","1015","0"
"04.04.2022 21:30 - 04.04.2022 21:45","1015","0"
"04.04.2022 21:45 - 04.04.2022 22:00","1015","0"
"04.04.2022 22:00 - 04.04.2022 22:15","951","0"
"04.04.2022 22:15 - 04.04.2022 22:30","952","0"
"04.04.2022 22:30 - 04.04.2022 22:45","952","0"
"04.04.2022 22:45 - 04.04.2022 23:00","931","0"
"04.04.2022 23:00 - 04.04.2022 23:15","459","0"
"04.04.2022 23:15 - 04.04.2022 23:30","439","0"
"04.04.2022 23:30 - 04.04.2022 23:45","439","0"
"04.04.2022 23:45 - 05.04.2022 00:00","466","0"
"05.04.2022 00:00 - 05.04.2022 00:15","996","0"
"05.04.2022 00:15 - 05.04.2022 00:30","1023","0"
"05.04.2022 00:30 - 05.04.2022 00:45","1023","0"
"05.04.2022 00:45 - 05.04.2022 01:00","1023","0"
"05.04.2022 01:00 - 05.04.2022 01:15","1023","0"
"05.04.2022 01:15 - 05.04.2022 01:30","1023","0"
"05.04.2022 01:30 - 05.04.2022 01:45","1023","0"
"05.04.2022 01:45 - 05.04.2022 02:00","1023","0"
"05.04.2022 02:00 - 05.04.2022 02:15","1023","0"
"05.04.2022 02:15 - 05.04.2022 02:30","1023","0"
"05.04.2022 02:30 - 05.04.2022 02:45","1023","0"
"05.04.2022 02:45 - 05.04.2022 03:00","1023","0"
"05.04.2022 03:00 - 05.04.2022 03:15","1023","0"
"05.04.2022 03:15 - 05.04.2022 03:30","1023","0"
"05.04.2022 03:30 - 05.04.2022 03:45","1023","0"
"05.04.2022 03:45 - 05.04.2022 04:00","1023","0"
"05.04.2022 04:00 - 05.04.2022 04:15","1023","0"
"05.04.2022 04:15 - 05.04.2022 04:30","1023","0"
"05.04.2022 04:30 - 05.04.2022 04:45","1023","0"
"05.04.2022 04:45 - 05.04.2022 05:00","1023","0"
"05.04.2022 05:00 - 05.04.2022 05:15","1023","0"
"05.04.2022 05:15 - 05.04.2022 05:30","1024","0"
"05.04.2022 05:30 - 05.04.2022 05:45","1024","0"
"05.04.2022 05:45 - 05.04.2022 06:00","1021","0"
"05.04.2022 06:00 - 05.04.2022 06:15","844","0"
"05.04.2022 06:15 - 05.04.2022 06:30","841","0"
"05.04.2022 06:30 - 05.04.2022 06:45","841","0"
"05.04.2022 06:45 - 05.04.2022 07:00","840","0"
"05.04.2022 07:00 - 05.04.2022 07:15","712","0"
"05.04.2022 07:15 - 05.04.2022 07:30","711","0"
"05.04.2022 07:30 - 05.04.2022 07:45","711","0"
"05.04.2022 07:45 - 05.04.2022 08:00","714","0"
"05.04.2022 08:00 - 05.04.2022 08:15","905","0"
"05.04.2022 08:15 - 05.04.2022 08:30","907","0"
"05.04.2022 08:30 - 05.04.2022 08:45","908","0"
"05.04.2022 08:45 - 05.04.2022 09:00","908","0"
"05.04.2022 09:00 - 05.04.2022 09:15","947","0"
"05.04.2022 09:15 - 05.04.2022 09:30","947","0"
"05.04.2022 09:30 - 05.04.2022 09:45","947","0"
"05.04.2022 09:45 - 05.04.2022 10:00","946","0"
"05.04.2022 10:00 - 05.04.2022 10:15","839","0"
"05.04.2022 10:15 - 05.04.2022 10:30","838","0"
"05.04.2022 10:30 - 05.04.2022 10:45","838","0"
"05.04.2022 10:45 - 05.04.2022 11:00","837","0"
"05.04.2022 11:00 - 05.04.2022 11:15","691","0"
"05.04.2022 11:15 - 05.04.2022 11:30","689","0"
"05.04.2022 11:30 - 05.04.2022 11:45","689","0"
"05.04.2022 11:45 - 05.04.2022 12:00","692","0"
"05.04.2022 12:00 - 05.04.2022 12:15","877","0"
"05.04.2022 12:15 - 05.04.2022 12:30","880","0"
"05.04.2022 12:30 - 05.04.2022 12:45","880","0"
"05.04.2022 12:45 - 05.04.2022 13:00","880","0"
"05.04.2022 13:00 - 05.04.2022 13:15","873","0"
"05.04.2022 13:15 - 05.04.2022 13:30","873","0"
"05.04.2022 13:30 - 05.04.2022 13:45","873","0"
"05.04.2022 13:45 - 05.04.2022 14:00","872","0"
"05.04.2022 14:00 - 05.04.2022 14:15","737","0"
"05.04.2022 14:15 - 05.04.2022 14:30","735","0"
"05.04.2022 14:30 - 05.04.2022 14:45","736","0"
"05.04.2022 14:45 - 05.04.2022 15:00","740","0"
"05.04.2022 15:00 - 05.04.2022 15:15","959","0"
"05.04.2022 15:15 - 05.04.2022 15:30","963","0"
"05.04.2022 15:30 - 05.04.2022 15:45","963","0"
"05.04.2022 15:45 - 05.04.2022 16:00","951","0"
"05.04.2022 16:00 - 05.04.2022 16:15","582","0"
"05.04.2022 16:15 - 05.04.2022 16:30","570","0"
"05.04.2022 16:30 - 05.04.2022 16:45","570","0"
"05.04.2022 16:45 - 05.04.2022 17:00","569","0"
"05.04.2022 17:00 - 05.04.2022 17:15","429","0"
"05.04.2022 17:15 - 05.04.2022 17:30","427","0"
"05.04.2022 17:30 - 05.04.2022 17:45","427","0"
"05.04.2022 17:45 - 05.04.2022 18:00","420","0"
"05.04.2022 18:00 - 05.04.2022 18:15","140","0"
"05.04.2022 18:15 - 05.04.2022 18:30","133","0"
"05.04.2022 18:30 - 05.04.2022 18:45","133","0"
"05.04.2022 18:45 - 05.04.2022 19:00","136","0"
"05.04.2022 19:00 - 05.04.2022 19:15","295","0"
"05.04.2022 19:15 - 05.04.2022 19:30","297","0"
"05.04.2022 19:30 - 05.04.2022 19:45","297","0"
"05.04.2022 19:45 - 05.04.2022 20:00","300","0"
"05.04.2022 20:00 - 05.04.2022 20:15","487","0"
"05.04.2022 20:15 - 05.04.2022 20:30","490","0"
"05.04.2022 20:30 - 05.04.2022 20:45","490","0"
"05.04.2022 20:45 - 05.04.2022 21:00","495","0"
"05.04.2022 21:00 - 05.04.2022 21:15","736","0"
"05.04.2022 21:15 - 05.04.2022 21:30","741","0"
"05.04.2022 21:30 - 05.04.2022 21:45","741","0"
"05.04.2022 21:45 - 05.04.2022 22:00","739","0"
"05.04.2022 22:00 - 05.04.2022 22:15","623","0"
"05.04.2022 22:15 - 05.04.2022 22:30","622","0"
"05.04.2022 22:30 - 05.04.2022 22:45","622","0"
"05.04.2022 22:45 - 05.04.2022 23:00","624","0"
"05.04.2022 23:00 - 05.04.2022 23:15","775","0"
"05.04.2022 23:15 - 05.04.2022 23:30","777","0"
"05.04.2022 23:30 - 05.04.2022 23:45","777","0"
"05.04.2022 23:45 - 06.04.2022 00:00","776","0"
"06.04.2022 00:00 - 06.04.2022 00:15","746","0"
"06.04.2022 00:15 - 06.04.2022 00:30","745","0"
"06.04.2022 00:30 - 06.04.2022 00:45","746","0"
"06.04.2022 00:45 - 06.04.2022 01:00","746","0"
"06.04.2022 01:00 - 06.04.2022 01:15","776","0"
"06.04.2022 01:15 - 06.04.2022 01:30","777","0"
"06.04.2022 01:30 - 06.04.2022 01:45","777","0"
"06.04.2022 01:45 - 06.04.2022 02:00","776","0"
"06.04.2022 02:00 - 06.04.2022 02:15","783","0"
"06.04.2022 02:15 - 06.04.2022 02:30","783","0"
"06.04.2022 02:30 - 06.04.2022 02:45","783","0"
"06.04.2022 02:45 - 06.04.2022 03:00","787","0"
"06.04.2022 03:00 - 06.04.2022 03:15","1019","0"
"06.04.2022 03:15 - 06.04.2022 03:30","1023","0"
"06.04.2022 03:30 - 06.04.2022 03:45","1023","0"
"06.04.2022 03:45 - 06.04.2022 04:00","1023","0"
"06.04.2022 04:00 - 06.04.2022 04:15","1023","0"
"06.04.2022 04:15 - 06.04.2022 04:30","1023","0"
"06.04.2022 04:30 - 06.04.2022 04:45","1023","0"
"06.04.2022 04:45 - 06.04.2022 05:00","1023","0"
"06.04.2022 05:00 - 06.04.2022 05:15","1023","0"
"06.04.2022 05:15 - 06.04.2022 05:30","1023","0"
"06.04.2022 05:30 - 06.04.2022 05:45","1023","0"
"06.04.2022 05:45 - 06.04.2022 06:00","1020","0"
"06.04.2022 06:00 - 06.04.2022 06:15","824","0"
"06.04.2022 06:15 - 06.04.2022 06:30","821","0"
"06.04.2022 06:30 - 06.04.2022 06:45","821","0"
"06.04.2022 06:45 - 06.04.2022 07:00","821","0"
"06.04.2022 07:00 - 06.04.2022 07:15","821","0"
"06.04.2022 07:15 - 06.04.2022 07:30","821","0"
"06.04.2022 07:30 - 06.04.2022 07:45","821","0"
"06.04.2022 07:45 - 06.04.2022 08:00","824","0"
"06.04.2022 08:00 - 06.04.2022 08:15","1020","0"
"06.04.2022 08:15 - 06.04.2022 08:30","1024","0"
"06.04.2022 08:30 - 06.04.2022 08:45","1024","0"
"06.04.2022 08:45 - 06.04.2022 09:00","1023","0"
"06.04.2022 09:00 - 06.04.2022 09:15","1024","0"
"06.04.2022 09:15 - 06.04.2022 09:30","1023","0"
"06.04.2022 09:30 - 06.04.2022 09:45","1023","0"
"06.04.2022 09:45 - 06.04.2022 10:00","1023","0"
"06.04.2022 10:00 - 06.04.2022 10:15","952","0"
"06.04.2022 10:15 - 06.04.2022 10:30","952","0"
"06.04.2022 10:30 - 06.04.2022 10:45","952","0"
"06.04.2022 10:45 - 06.04.2022 11:00","952","0"
"06.04.2022 11:00 - 06.04.2022 11:15","982","0"
"06.04.2022 11:15 - 06.04.2022 11:30","982","0"
"06.04.2022 11:30 - 06.04.2022 11:45","982","0"
"06.04.2022 11:45 - 06.04.2022 12:00","982","0"
"06.04.2022 12:00 - 06.04.2022 12:15","1023","0"
"06.04.2022 12:15 - 06.04.2022 12:30","1022","0"
"06.04.2022 12:30 - 06.04.2022 12:45","1023","0"
"06.04.2022 12:45 - 06.04.2022 13:00","1024","0"
"06.04.2022 13:00 - 06.04.2022 13:15","1024","0"
"06.04.2022 13:15 - 06.04.2022 13:30","1023","0"
"06.04.2022 13:30 - 06.04.2022 13:45","1024","0"
"06.04.2022 13:45 - 06.04.2022 14:00","1023","0"
"06.04.2022 14:00 - 06.04.2022 14:15","1023","0"
"06.04.2022 14:15 - 06.04.2022 14:30","1024","0"
"06.04.2022 14:30 - 06.04.2022 14:45","1024","0"
"06.04.2022 14:45 - 06.04.2022 15:00","1022","0"
"06.04.2022 15:00 - 06.04.2022 15:15","904","0"
"06.04.2022 15:15 - 06.04.2022 15:30","902","0"
"06.04.2022 15:30 - 06.04.2022 15:45","902","0"
"06.04.2022 15:45 - 06.04.2022 16:00","903","0"
"06.04.2022 16:00 - 06.04.2022 16:15","1018","0"
"06.04.2022 16:15 - 06.04.2022 16:30","1019","0"
"06.04.2022 16:30 - 06.04.2022 16:45","1019","0"
"06.04.2022 16:45 - 06.04.2022 17:00","1019","0"
"06.04.2022 17:00 - 06.04.2022 17:15","1044","0"
"06.04.2022 17:15 - 06.04.2022 17:30","1044","0"
"06.04.2022 17:30 - 06.04.2022 17:45","1044","0"
"06.04.2022 17:45 - 06.04.2022 18:00","1044","0"
"06.04.2022 18:00 - 06.04.2022 18:15","1044","0"
"06.04.2022 18:15 - 06.04.2022 18:30","1044","0"
"06.04.2022 18:30 - 06.04.2022 18:45","1044","0"
"06.04.2022 18:45 - 06.04.2022 19:00","1044","0"
"06.04.2022 19:00 - 06.04.2022 19:15","1044","0"
"06.04.2022 19:15 - 06.04.2022 19:30","1044","0"
"06.04.2022 19:30 - 06.04.2022 19:45","1044","0"
"06.04.2022 19:45 - 06.04.2022 20:00","1044","0"
"06.04.2022 20:00 - 06.04.2022 20:15","1044","0"
"06.04.2022 20:15 - 06.04.2022 20:30","1044","0"
"06.04.2022 20:30 - 06.04.2022 20:45","1044","0"
"06.04.2022 20:45 - 06.04.2022 21:00","1044","0"
"06.04.2022 21:00 - 06.04.2022 21:15","1044","0"
"06.04.2022 21:15 - 06.04.2022 21:30","1044","0"
"06.04.2022 21:30 - 06.04.2022 21:45","1044","0"
"06.04.2022 21:45 - 06.04.2022 22:00","1044","0"
"06.04.2022 22:00 - 06.04.2022 22:15","1024","0"
"06.04.2022 22:15 - 06.04.2022 22:30","1023","0"
"06.04.2022 22:30 - 06.04.2022 22:45","1024","0"
"06.04.2022 22:45 - 06.04.2022 23:00","1024","0"
"06.04.2022 23:00 - 06.04.2022 23:15","1023","0"
"06.04.2022 23:15 - 06.04.2022 23:30","1024","0"
"06.04.2022 23:30 - 06.04.2022 23:45","1023","0"
"06.04.2022 23:45 - 07.04.2022 00:00","1019","0"
"07.04.2022 00:00 - 07.04.2022 00:15","791","0"
"07.04.2022 00:15 - 07.04.2022 00:30","787","0"
"07.04.2022 00:30 - 07.04.2022 00:45","787","0"
"07.04.2022 00:45 - 07.04.2022 01:00","787","0"
"07.04.2022 01:00 - 07.04.2022 01:15","867","0"
"07.04.2022 01:15 - 07.04.2022 01:30","867","0"
"07.04.2022 01:30 - 07.04.2022 01:45","867","0"
"07.04.2022 01:45 - 07.04.2022 02:00","867","0"
"07.04.2022 02:00 - 07.04.2022 02:15","867","0"
"07.04.2022 02:15 - 07.04.2022 02:30","867","0"
"07.04.2022 02:30 - 07.04.2022 02:45","867","0"
"07.04.2022 02:45 - 07.04.2022 03:00","867","0"
"07.04.2022 03:00 - 07.04.2022 03:15","802","0"
"07.04.2022 03:15 - 07.04.2022 03:30","802","0"
"07.04.2022 03:30 - 07.04.2022 03:45","802","0"
"07.04.2022 03:45 - 07.04.2022 04:00","802","0"
"07.04.2022 04:00 - 07.04.2022 04:15","836","0"
"07.04.2022 04:15 - 07.04.2022 04:30","836","0"
"07.04.2022 04:30 - 07.04.2022 04:45","836","0"
"07.04.2022 04:45 - 07.04.2022 05:00","836","0"
"07.04.2022 05:00 - 07.04.2022 05:15","836","0"
"07.04.2022 05:15 - 07.04.2022 05:30","836","0"
"07.04.2022 05:30 - 07.04.2022 05:45","836","0"
"07.04.2022 05:45 - 07.04.2022 06:00","827","0"
"07.04.2022 06:00 - 07.04.2022 06:15","510","0"
"07.04.2022 06:15 - 07.04.2022 06:30","501","0"
"07.04.2022 06:30 - 07.04.2022 06:45","501","0"
"07.04.2022 06:45 - 07.04.2022 07:00","523","0"
"07.04.2022 07:00 - 07.04.2022 07:15","1001","0"
"07.04.2022 07:15 - 07.04.2022 07:30","1023","0"
"07.04.2022 07:30 - 07.04.2022 07:45","1023","0"
"07.04.2022 07:45 - 07.04.2022 08:00","1023","0"
"07.04.2022 08:00 - 07.04.2022 08:15","1023","0"
"07.04.2022 08:15 - 07.04.2022 08:30","1023","0"
"07.04.2022 08:30 - 07.04.2022 08:45","1023","0"
"07.04.2022 08:45 - 07.04.2022 09:00","1023","0"
"07.04.2022 09:00 - 07.04.2022 09:15","1023","0"
"07.04.2022 09:15 - 07.04.2022 09:30","1023","0"
"07.04.2022 09:30 - 07.04.2022 09:45","1023","0"
"07.04.2022 09:45 - 07.04.2022 10:00","1023","0"
"07.04.2022 10:00 - 07.04.2022 10:15","1023","0"
"07.04.2022 10:15 - 07.04.2022 10:30","1024","0"
"07.04.2022 10:30 - 07.04.2022 10:45","1024","0"
"07.04.2022 10:45 - 07.04.2022 11:00","1023","0"
"07.04.2022 11:00 - 07.04.2022 11:15","1023","0"
"07.04.2022 11:15 - 07.04.2022 11:30","1024","0"
"07.04.2022 11:30 - 07.04.2022 11:45","1024","0"
"07.04.2022 11:45 - 07.04.2022 12:00","1023","0"
"07.04.2022 12:00 - 07.04.2022 12:15","1023","0"
"07.04.2022 12:15 - 07.04.2022 12:30","1023","0"
"07.04.2022 12:30 - 07.04.2022 12:45","1023","0"
"07.04.2022 12:45 - 07.04.2022 13:00","1024","0"
"07.04.2022 13:00 - 07.04.2022 13:15","1023","0"
"07.04.2022 13:15 - 07.04.2022 13:30","1023","0"
"07.04.2022 13:30 - 07.04.2022 13:45","1024","0"
"07.04.2022 13:45 - 07.04.2022 14:00","1023","0"
"07.04.2022 14:00 - 07.04.2022 14:15","1023","0"
"07.04.2022 14:15 - 07.04.2022 14:30","1023","0"
"07.04.2022 14:30 - 07.04.2022 14:45","1023","0"
"07.04.2022 14:45 - 07.04.2022 15:00","1024","0"
"07.04.2022 15:00 - 07.04.2022 15:15","1023","0"
"07.04.2022 15:15 - 07.04.2022 15:30","1023","0"
"07.04.2022 15:30 - 07.04.2022 15:45","1023","0"
"07.04.2022 15:45 - 07.04.2022 16:00","1023","0"
"07.04.2022 16:00 - 07.04.2022 16:15","1023","0"
"07.04.2022 16:15 - 07.04.2022 16:30","1023","0"
"07.04.2022 16:30 - 07.04.2022 16:45","1023","0"
"07.04.2022 16:45 - 07.04.2022 17:00","1023","0"
"07.04.2022 17:00 - 07.04.2022 17:15","1044","0"
"07.04.2022 17:15 - 07.04.2022 17:30","1044","0"
"07.04.2022 17:30 - 07.04.2022 17:45","1044","0"
"07.04.2022 17:45 - 07.04.2022 18:00","1044","0"
"07.04.2022 18:00 - 07.04.2022 18:15","1044","0"
"07.04.2022 18:15 - 07.04.2022 18:30","1044","0"
"07.04.2022 18:30 - 07.04.2022 18:45","1044","0"
"07.04.2022 18:45 - 07.04.2022 19:00","1044","0"
"07.04.2022 19:00 - 07.04.2022 19:15","1044","0"
"07.04.2022 19:15 - 07.04.2022 19:30","1044","0"
"07.04.2022 19:30 - 07.04.2022 19:45","1044","0"
"07.04.2022 19:45 - 07.04.2022 20:00","1044","0"
"07.04.2022 20:00 - 07.04.2022 20:15","1044","0"
"07.04.2022 20:15 - 07.04.2022 20:30","1044","0"
"07.04.2022 20:30 - 07.04.2022 20:45","1044","0"
"07.04.2022 20:45 - 07.04.2022 21:00","1044","0"
"07.04.2022 21:00 - 07.04.2022 21:15","1044","0"
"07.04.2022 21:15 - 07.04.2022 21:30","1044","0"
"07.04.2022 21:30 - 07.04.2022 21:45","1044","0"
"07.04.2022 21:45 - 07.04.2022 22:00","1045","0"
"07.04.2022 22:00 - 07.04.2022 22:15","1023","0"
"07.04.2022 22:15 - 07.04.2022 22:30","1024","0"
"07.04.2022 22:30 - 07.04.2022 22:45","1024","0"
"07.04.2022 22:45 - 07.04.2022 23:00","1023","0"
"07.04.2022 23:00 - 07.04.2022 23:15","1024","0"
"07.04.2022 23:15 - 07.04.2022 23:30","1024","0"
"07.04.2022 23:30 - 07.04.2022 23:45","1024","0"
"07.04.2022 23:45 - 08.04.2022 00:00","1024","0"
"08.04.2022 00:00 - 08.04.2022 00:15","1023","0"
"08.04.2022 00:15 - 08.04.2022 00:30","1023","0"
"08.04.2022 00:30 - 08.04.2022 00:45","1024","0"
"08.04.2022 00:45 - 08.04.2022 01:00","1024","0"
"08.04.2022 01:00 - 08.04.2022 01:15","1023","0"
"08.04.2022 01:15 - 08.04.2022 01:30","1023","0"
"08.04.2022 01:30 - 08.04.2022 01:45","1023","0"
"08.04.2022 01:45 - 08.04.2022 02:00","1023","0"
"08.04.2022 02:00 - 08.04.2022 02:15","951","0"
"08.04.2022 02:15 - 08.04.2022 02:30","951","0"
"08.04.2022 02:30 - 08.04.2022 02:45","951","0"
"08.04.2022 02:45 - 08.04.2022 03:00","946","0"
"08.04.2022 03:00 - 08.04.2022 03:15","701","0"
"08.04.2022 03:15 - 08.04.2022 03:30","695","0"
"08.04.2022 03:30 - 08.04.2022 03:45","695","0"
"08.04.2022 03:45 - 08.04.2022 04:00","690","0"
"08.04.2022 04:00 - 08.04.2022 04:15","441","0"
"08.04.2022 04:15 - 08.04.2022 04:30","436","0"
"08.04.2022 04:30 - 08.04.2022 04:45","436","0"
"08.04.2022 04:45 - 08.04.2022 05:00","439","0"
"08.04.2022 05:00 - 08.04.2022 05:15","621","0"
"08.04.2022 05:15 - 08.04.2022 05:30","624","0"
"08.04.2022 05:30 - 08.04.2022 05:45","624","0"
"08.04.2022 05:45 - 08.04.2022 06:00","599","0"
"08.04.2022 06:00 - 08.04.2022 06:15","101","0"
"08.04.2022 06:15 - 08.04.2022 06:30","77","0"
"08.04.2022 06:30 - 08.04.2022 06:45","77","0"
"08.04.2022 06:45 - 08.04.2022 07:00","73","0"
"08.04.2022 07:00 - 08.04.2022 07:15","0","142"
"08.04.2022 07:15 - 08.04.2022 07:30","0","146"
"08.04.2022 07:30 - 08.04.2022 07:45","0","146"
"08.04.2022 07:45 - 08.04.2022 08:00","0","145"
"08.04.2022 08:00 - 08.04.2022 08:15","0","110"
"08.04.2022 08:15 - 08.04.2022 08:30","0","111"
"08.04.2022 08:30 - 08.04.2022 08:45","0","111"
"08.04.2022 08:45 - 08.04.2022 09:00","0","49"
"08.04.2022 09:00 - 08.04.2022 09:15","695","0"
"08.04.2022 09:15 - 08.04.2022 09:30","756","0"
